factura_id,documento_id,cliente,tipo_canal,pais,fecha_factura,fecha_vencimiento,plazo_dias,valor_cop,dias_mora,estado,pagada
FV-96909,OC-96909,Fithub,Especializado,Colombia,2026-06-03,2026-07-18,45,1195810,0,Pagada,True
FV-96910,OC-96910,Fithub,Especializado,Colombia,2026-06-02,2026-07-17,45,1236970,0,Pagada,True
FV-96911,OC-96911,Fithub,Especializado,Colombia,2026-06-01,2026-07-16,45,1202810,0,Pagada,True
FV-96912,OC-96912,Fithub,Especializado,Colombia,2026-06-01,2026-07-16,45,1205820,0,Pagada,True
FV-96913,OC-96913,Tiendas naturistas,Especializado,Colombia,2026-06-01,2026-07-16,45,1678896,0,Pagada,True
FV-96914,OC-96914,Tiendas naturistas,Especializado,Colombia,2026-06-01,2026-07-16,45,1678464,0,Pagada,True
FV-96915,OC-96915,Tiendas naturistas,Especializado,Colombia,2026-05-30,2026-07-14,45,1652544,0,Pagada,True
FV-96916,OC-96916,Tiendas naturistas,Especializado,Colombia,2026-06-03,2026-07-18,45,1609704,0,Pagada,True
FV-96917,OC-96917,Paranice US,Internacional,Estados Unidos,2026-05-30,2026-06-14,15,5430400,0,Pagada,True
FV-96918,OC-96918,Paranice US,Internacional,Estados Unidos,2026-05-30,2026-06-14,15,5311000,0,Pagada,True
FV-96919,OC-96919,Distribuidor CR,Internacional,Costa Rica,2026-06-03,2026-07-18,45,5513515,0,Pagada,True
FV-96920,OC-96920,Éxito,Retail,Colombia,2026-06-02,2026-08-01,60,5932762,0,Pagada,True
FV-96921,OC-96921,Éxito,Retail,Colombia,2026-05-31,2026-07-30,60,5981178,0,Pagada,True
FV-96922,OC-96922,Éxito,Retail,Colombia,2026-06-03,2026-08-02,60,5907704,0,Pagada,True
FV-96923,OC-96923,Carulla,Retail,Colombia,2026-06-04,2026-08-03,60,6439056,0,Pagada,True
FV-96924,OC-96924,Carulla,Retail,Colombia,2026-06-02,2026-08-01,60,6421852,0,Pagada,True
FV-96925,OC-96925,Rappi,Marketplace,Colombia,2026-06-04,2026-07-04,30,5663067,0,Pagada,True
FV-96926,OC-96926,Fithub,Especializado,Colombia,2026-06-01,2026-07-16,45,1951040,0,Pagada,True
FV-96927,OC-96927,Fithub,Especializado,Colombia,2026-06-02,2026-07-17,45,1922060,0,Pagada,True
FV-96928,OC-96928,Fithub,Especializado,Colombia,2026-05-31,2026-07-15,45,1896825,0,Pagada,True
FV-96929,OC-96929,Tiendas naturistas,Especializado,Colombia,2026-06-03,2026-07-18,45,2595528,0,Pagada,True
FV-96930,OC-96930,Tiendas naturistas,Especializado,Colombia,2026-06-03,2026-07-18,45,2534112,0,Pagada,True
FV-96931,OC-96931,Tiendas naturistas,Especializado,Colombia,2026-06-01,2026-07-16,45,2477916,0,Pagada,True
FV-96932,OC-96932,Paranice US,Internacional,Estados Unidos,2026-06-02,2026-06-17,15,3945450,0,Pagada,True
FV-96933,OC-96933,Paranice US,Internacional,Estados Unidos,2026-06-03,2026-06-18,15,3907000,0,Pagada,True
FV-96934,OC-96934,Paranice US,Internacional,Estados Unidos,2026-06-04,2026-06-19,15,3912850,0,Pagada,True
FV-96935,OC-96935,Distribuidor CR,Internacional,Costa Rica,2026-05-31,2026-07-15,45,1156120,0,Pagada,True
FV-96936,OC-96936,Distribuidor CR,Internacional,Costa Rica,2026-06-02,2026-07-17,45,1242990,0,Pagada,True
FV-96937,OC-96937,Distribuidor CR,Internacional,Costa Rica,2026-06-04,2026-07-19,45,1143275,0,Pagada,True
FV-96938,OC-96938,Distribuidor CR,Internacional,Costa Rica,2026-06-02,2026-07-17,45,1105860,0,Pagada,True
FV-96939,OC-96939,Distribuidor CR,Internacional,Costa Rica,2026-05-31,2026-07-15,45,1114575,0,Pagada,True
FV-96940,OC-96940,Éxito,Retail,Colombia,2026-06-02,2026-08-01,60,9963122,0,Pagada,True
FV-96941,OC-96941,Éxito,Retail,Colombia,2026-06-02,2026-08-01,60,10040812,0,Pagada,True
FV-96942,OC-96942,Carulla,Retail,Colombia,2026-06-04,2026-08-03,60,11083388,0,Pagada,True
FV-96943,OC-96943,Rappi,Marketplace,Colombia,2026-06-04,2026-07-04,30,1921725,0,Pagada,True
FV-96944,OC-96944,Rappi,Marketplace,Colombia,2026-06-04,2026-07-04,30,1875723,0,Pagada,True
FV-96945,OC-96945,Rappi,Marketplace,Colombia,2026-06-05,2026-07-05,30,1931372,0,Pagada,True
FV-96946,OC-96946,Fithub,Especializado,Colombia,2026-06-04,2026-07-19,45,6843550,0,Pagada,True
FV-96947,OC-96947,Tiendas naturistas,Especializado,Colombia,2026-06-01,2026-07-16,45,5782896,0,Pagada,True
FV-96948,OC-96948,Paranice US,Internacional,Estados Unidos,2026-06-05,2026-06-20,15,4320850,0,Pagada,True
FV-96949,OC-96949,Paranice US,Internacional,Estados Unidos,2026-06-03,2026-06-18,15,4317150,0,Pagada,True
FV-96950,OC-96950,Distribuidor CR,Internacional,Costa Rica,2026-06-04,2026-07-19,45,2213610,0,Pagada,True
FV-96951,OC-96951,Distribuidor CR,Internacional,Costa Rica,2026-06-03,2026-07-18,45,2221450,0,Pagada,True
FV-96952,OC-96952,Éxito,Retail,Colombia,2026-06-06,2026-08-05,60,7449570,0,Pagada,True
FV-96953,OC-96953,Éxito,Retail,Colombia,2026-06-05,2026-08-04,60,7405064,0,Pagada,True
FV-96954,OC-96954,Éxito,Retail,Colombia,2026-06-06,2026-08-05,60,7434032,0,Pagada,True
FV-96955,OC-96955,Carulla,Retail,Colombia,2026-06-04,2026-08-03,60,13150316,0,Pagada,True
FV-96956,OC-96956,Rappi,Marketplace,Colombia,2026-06-02,2026-07-02,30,6464856,0,Pagada,True
FV-96957,OC-96957,Fithub,Especializado,Colombia,2026-06-04,2026-07-19,45,6747195,0,Pagada,True
FV-96958,OC-96958,Tiendas naturistas,Especializado,Colombia,2026-06-02,2026-07-17,45,2655828,0,Pagada,True
FV-96959,OC-96959,Tiendas naturistas,Especializado,Colombia,2026-06-02,2026-07-17,45,2642220,0,Pagada,True
FV-96960,OC-96960,Paranice US,Internacional,Estados Unidos,2026-06-05,2026-06-20,15,10615700,0,Pagada,True
FV-96961,OC-96961,Distribuidor CR,Internacional,Costa Rica,2026-06-06,2026-07-21,45,4846940,0,Pagada,True
FV-96962,OC-96962,Éxito,Retail,Colombia,2026-06-03,2026-08-02,60,7706576,0,Pagada,True
FV-96963,OC-96963,Éxito,Retail,Colombia,2026-06-06,2026-08-05,60,7736428,0,Pagada,True
FV-96964,OC-96964,Carulla,Retail,Colombia,2026-06-03,2026-08-02,60,3932508,0,Pagada,True
FV-96965,OC-96965,Carulla,Retail,Colombia,2026-06-05,2026-08-04,60,3922750,0,Pagada,True
FV-96966,OC-96966,Carulla,Retail,Colombia,2026-06-06,2026-08-05,60,3935160,0,Pagada,True
FV-96967,OC-96967,Rappi,Marketplace,Colombia,2026-06-04,2026-07-04,30,5795603,0,Pagada,True
FV-96968,OC-96968,Fithub,Especializado,Colombia,2026-06-04,2026-07-19,45,1197735,0,Pagada,True
FV-96969,OC-96969,Fithub,Especializado,Colombia,2026-06-05,2026-07-20,45,1228885,0,Pagada,True
FV-96970,OC-96970,Fithub,Especializado,Colombia,2026-06-05,2026-07-20,45,1212505,0,Pagada,True
FV-96971,OC-96971,Fithub,Especializado,Colombia,2026-06-04,2026-07-19,45,1243620,0,Pagada,True
FV-96972,OC-96972,Fithub,Especializado,Colombia,2026-06-06,2026-07-21,45,1290555,0,Pagada,True
FV-96973,OC-96973,Tiendas naturistas,Especializado,Colombia,2026-06-06,2026-07-21,45,1732392,0,Pagada,True
FV-96974,OC-96974,Tiendas naturistas,Especializado,Colombia,2026-06-06,2026-07-21,45,1752048,0,Pagada,True
FV-96975,OC-96975,Tiendas naturistas,Especializado,Colombia,2026-06-07,2026-07-22,45,1751508,0,Pagada,True
FV-96976,OC-96976,Tiendas naturistas,Especializado,Colombia,2026-06-04,2026-07-19,45,1713240,0,Pagada,True
FV-96977,OC-96977,Paranice US,Internacional,Estados Unidos,2026-06-05,2026-06-20,15,2042250,0,Pagada,True
FV-96978,OC-96978,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,1953550,0,Pagada,True
FV-96979,OC-96979,Paranice US,Internacional,Estados Unidos,2026-06-03,2026-06-18,15,2117500,0,Pagada,True
FV-96980,OC-96980,Paranice US,Internacional,Estados Unidos,2026-06-03,2026-06-18,15,2051550,0,Pagada,True
FV-96981,OC-96981,Distribuidor CR,Internacional,Costa Rica,2026-06-05,2026-07-20,45,2066750,0,Pagada,True
FV-96982,OC-96982,Distribuidor CR,Internacional,Costa Rica,2026-06-04,2026-07-19,45,2063810,43,Vencida 31-60,False
FV-96983,OC-96983,Éxito,Retail,Colombia,2026-06-04,2026-08-03,60,5017652,0,Pagada,True
FV-96984,OC-96984,Éxito,Retail,Colombia,2026-06-04,2026-08-03,60,5029518,0,Pagada,True
FV-96985,OC-96985,Éxito,Retail,Colombia,2026-06-06,2026-08-05,60,5032612,0,Pagada,True
FV-96986,OC-96986,Éxito,Retail,Colombia,2026-06-07,2026-08-06,60,4954276,0,Pagada,True
FV-96987,OC-96987,Carulla,Retail,Colombia,2026-06-05,2026-08-04,60,10330050,0,Pagada,True
FV-96988,OC-96988,Rappi,Marketplace,Colombia,2026-06-05,2026-07-05,30,1449262,57,Vencida 31-60,False
FV-96989,OC-96989,Rappi,Marketplace,Colombia,2026-06-04,2026-07-04,30,1426728,0,Pagada,True
FV-96990,OC-96990,Rappi,Marketplace,Colombia,2026-06-05,2026-07-05,30,1407150,0,Pagada,True
FV-96991,OC-96991,Rappi,Marketplace,Colombia,2026-06-06,2026-07-06,30,1444744,0,Pagada,True
FV-96992,OC-96992,Fithub,Especializado,Colombia,2026-06-08,2026-07-23,45,4683735,0,Pagada,True
FV-96993,OC-96993,Tiendas naturistas,Especializado,Colombia,2026-06-05,2026-07-20,45,3328776,0,Pagada,True
FV-96994,OC-96994,Tiendas naturistas,Especializado,Colombia,2026-06-05,2026-07-20,45,3291516,0,Pagada,True
FV-96995,OC-96995,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,5614400,0,Pagada,True
FV-96996,OC-96996,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,5558700,0,Pagada,True
FV-96997,OC-96997,Distribuidor CR,Internacional,Costa Rica,2026-06-07,2026-07-22,45,2500785,0,Pagada,True
FV-96998,OC-96998,Distribuidor CR,Internacional,Costa Rica,2026-06-06,2026-07-21,45,2531060,0,Pagada,True
FV-96999,OC-96999,Éxito,Retail,Colombia,2026-06-06,2026-08-05,60,6756106,0,Pagada,True
FV-97000,OC-97000,Éxito,Retail,Colombia,2026-06-08,2026-08-07,60,6800850,0,Pagada,True
FV-97001,OC-97001,Éxito,Retail,Colombia,2026-06-06,2026-08-05,60,6745430,0,Pagada,True
FV-97002,OC-97002,Carulla,Retail,Colombia,2026-06-09,2026-08-08,60,2864126,0,Pagada,True
FV-97003,OC-97003,Carulla,Retail,Colombia,2026-06-08,2026-08-07,60,2905640,0,Pagada,True
FV-97004,OC-97004,Carulla,Retail,Colombia,2026-06-07,2026-08-06,60,2886702,25,Vencida 1-30,False
FV-97005,OC-97005,Carulla,Retail,Colombia,2026-06-08,2026-08-07,60,2754170,24,Vencida 1-30,False
FV-97006,OC-97006,Carulla,Retail,Colombia,2026-06-05,2026-08-04,60,2811732,0,Pagada,True
FV-97007,OC-97007,Rappi,Marketplace,Colombia,2026-06-08,2026-07-08,30,1958388,0,Pagada,True
FV-97008,OC-97008,Rappi,Marketplace,Colombia,2026-06-05,2026-07-05,30,1981880,0,Pagada,True
FV-97009,OC-97009,Rappi,Marketplace,Colombia,2026-06-09,2026-07-09,30,1923871,0,Pagada,True
FV-97010,OC-97010,Fithub,Especializado,Colombia,2026-06-07,2026-07-22,45,5378065,0,Pagada,True
FV-97011,OC-97011,Tiendas naturistas,Especializado,Colombia,2026-06-06,2026-07-21,45,1981728,0,Pagada,True
FV-97012,OC-97012,Tiendas naturistas,Especializado,Colombia,2026-06-06,2026-07-21,45,1928232,0,Pagada,True
FV-97013,OC-97013,Tiendas naturistas,Especializado,Colombia,2026-06-07,2026-07-22,45,1878516,0,Pagada,True
FV-97014,OC-97014,Paranice US,Internacional,Estados Unidos,2026-06-08,2026-06-23,15,2577000,0,Pagada,True
FV-97015,OC-97015,Paranice US,Internacional,Estados Unidos,2026-06-05,2026-06-20,15,2499750,0,Pagada,True
FV-97016,OC-97016,Paranice US,Internacional,Estados Unidos,2026-06-06,2026-06-21,15,2528250,0,Pagada,True
FV-97017,OC-97017,Paranice US,Internacional,Estados Unidos,2026-06-08,2026-06-23,15,2494650,0,Pagada,True
FV-97018,OC-97018,Distribuidor CR,Internacional,Costa Rica,2026-06-06,2026-07-21,45,1410535,0,Pagada,True
FV-97019,OC-97019,Distribuidor CR,Internacional,Costa Rica,2026-06-08,2026-07-23,45,1361955,0,Pagada,True
FV-97020,OC-97020,Distribuidor CR,Internacional,Costa Rica,2026-06-08,2026-07-23,45,1430870,39,Vencida 31-60,False
FV-97021,OC-97021,Éxito,Retail,Colombia,2026-06-07,2026-08-06,60,15902038,0,Pagada,True
FV-97022,OC-97022,Carulla,Retail,Colombia,2026-06-09,2026-08-08,60,11842540,0,Pagada,True
FV-97023,OC-97023,Rappi,Marketplace,Colombia,2026-06-10,2026-07-10,30,5585267,0,Pagada,True
FV-97024,OC-97024,Fithub,Especializado,Colombia,2026-06-09,2026-07-24,45,4651990,0,Pagada,True
FV-97025,OC-97025,Tiendas naturistas,Especializado,Colombia,2026-06-08,2026-07-23,45,4885344,0,Pagada,True
FV-97026,OC-97026,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,2168100,0,Pagada,True
FV-97027,OC-97027,Paranice US,Internacional,Estados Unidos,2026-06-09,2026-06-24,15,2183550,0,Pagada,True
FV-97028,OC-97028,Paranice US,Internacional,Estados Unidos,2026-06-09,2026-06-24,15,2083300,0,Pagada,True
FV-97029,OC-97029,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,2077100,0,Pagada,True
FV-97030,OC-97030,Distribuidor CR,Internacional,Costa Rica,2026-06-07,2026-07-22,45,760270,0,Pagada,True
FV-97031,OC-97031,Distribuidor CR,Internacional,Costa Rica,2026-06-10,2026-07-25,45,774970,0,Pagada,True
FV-97032,OC-97032,Distribuidor CR,Internacional,Costa Rica,2026-06-09,2026-07-24,45,696815,0,Pagada,True
FV-97033,OC-97033,Distribuidor CR,Internacional,Costa Rica,2026-06-07,2026-07-22,45,724920,0,Pagada,True
FV-97034,OC-97034,Distribuidor CR,Internacional,Costa Rica,2026-06-07,2026-07-22,45,715890,0,Pagada,True
FV-97035,OC-97035,Distribuidor CR,Internacional,Costa Rica,2026-06-06,2026-07-21,45,719635,0,Pagada,True
FV-97036,OC-97036,Éxito,Retail,Colombia,2026-06-10,2026-08-09,60,5235354,0,Pagada,True
FV-97037,OC-97037,Éxito,Retail,Colombia,2026-06-10,2026-08-09,60,5242052,0,Pagada,True
FV-97038,OC-97038,Éxito,Retail,Colombia,2026-06-11,2026-08-10,60,5221142,0,Pagada,True
FV-97039,OC-97039,Carulla,Retail,Colombia,2026-06-09,2026-08-08,60,13766396,23,Vencida 1-30,False
FV-97040,OC-97040,Rappi,Marketplace,Colombia,2026-06-08,2026-07-08,30,2033742,0,Pagada,True
FV-97041,OC-97041,Rappi,Marketplace,Colombia,2026-06-10,2026-07-10,30,1969284,0,Pagada,True
FV-97042,OC-97042,Rappi,Marketplace,Colombia,2026-06-07,2026-07-07,30,2019410,0,Pagada,True
FV-97043,OC-97043,Fithub,Especializado,Colombia,2026-06-07,2026-07-22,45,2248435,0,Pagada,True
FV-97044,OC-97044,Fithub,Especializado,Colombia,2026-06-08,2026-07-23,45,2179310,0,Pagada,True
FV-97045,OC-97045,Fithub,Especializado,Colombia,2026-06-08,2026-07-23,45,2256275,0,Pagada,True
FV-97046,OC-97046,Tiendas naturistas,Especializado,Colombia,2026-06-08,2026-07-23,45,1189548,0,Pagada,True
FV-97047,OC-97047,Tiendas naturistas,Especializado,Colombia,2026-06-10,2026-07-25,45,1177740,0,Pagada,True
FV-97048,OC-97048,Tiendas naturistas,Especializado,Colombia,2026-06-09,2026-07-24,45,1305252,0,Pagada,True
FV-97049,OC-97049,Tiendas naturistas,Especializado,Colombia,2026-06-07,2026-07-22,45,1234872,0,Pagada,True
FV-97050,OC-97050,Tiendas naturistas,Especializado,Colombia,2026-06-07,2026-07-22,45,1233144,0,Pagada,True
FV-97051,OC-97051,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,1429000,0,Pagada,True
FV-97052,OC-97052,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,1430100,0,Pagada,True
FV-97053,OC-97053,Paranice US,Internacional,Estados Unidos,2026-06-09,2026-06-24,15,1428950,0,Pagada,True
FV-97054,OC-97054,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1408650,0,Pagada,True
FV-97055,OC-97055,Paranice US,Internacional,Estados Unidos,2026-06-11,2026-06-26,15,1473850,0,Pagada,True
FV-97056,OC-97056,Paranice US,Internacional,Estados Unidos,2026-06-07,2026-06-22,15,1388350,0,Pagada,True
FV-97057,OC-97057,Distribuidor CR,Internacional,Costa Rica,2026-06-10,2026-07-25,45,5174120,0,Pagada,True
FV-97058,OC-97058,Éxito,Retail,Colombia,2026-06-11,2026-08-10,60,4168740,0,Pagada,True
FV-97059,OC-97059,Éxito,Retail,Colombia,2026-06-09,2026-08-08,60,4213552,0,Pagada,True
FV-97060,OC-97060,Éxito,Retail,Colombia,2026-06-11,2026-08-10,60,4170814,0,Pagada,True
FV-97061,OC-97061,Éxito,Retail,Colombia,2026-06-10,2026-08-09,60,4147932,0,Pagada,True
FV-97062,OC-97062,Carulla,Retail,Colombia,2026-06-10,2026-08-09,60,12585984,0,Pagada,True
FV-97063,OC-97063,Rappi,Marketplace,Colombia,2026-06-12,2026-07-12,30,5906641,0,Pagada,True
FV-97064,OC-97064,Fithub,Especializado,Colombia,2026-06-08,2026-07-23,45,3466785,0,Pagada,True
FV-97065,OC-97065,Fithub,Especializado,Colombia,2026-06-12,2026-07-27,45,3383380,0,Pagada,True
FV-97066,OC-97066,Tiendas naturistas,Especializado,Colombia,2026-06-08,2026-07-23,45,5614920,39,Vencida 31-60,False
FV-97067,OC-97067,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1427900,0,Pagada,True
FV-97068,OC-97068,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1281150,0,Pagada,True
FV-97069,OC-97069,Paranice US,Internacional,Estados Unidos,2026-06-12,2026-06-27,15,1158000,0,Pagada,True
FV-97070,OC-97070,Paranice US,Internacional,Estados Unidos,2026-06-09,2026-06-24,15,1430500,0,Pagada,True
FV-97071,OC-97071,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1210650,0,Pagada,True
FV-97072,OC-97072,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1243400,0,Pagada,True
FV-97073,OC-97073,Paranice US,Internacional,Estados Unidos,2026-06-12,2026-06-27,15,1207700,0,Pagada,True
FV-97074,OC-97074,Paranice US,Internacional,Estados Unidos,2026-06-08,2026-06-23,15,1222500,0,Pagada,True
FV-97075,OC-97075,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1255250,0,Pagada,True
FV-97076,OC-97076,Distribuidor CR,Internacional,Costa Rica,2026-06-08,2026-07-23,45,1950305,0,Pagada,True
FV-97077,OC-97077,Distribuidor CR,Internacional,Costa Rica,2026-06-09,2026-07-24,45,1938755,0,Pagada,True
FV-97078,OC-97078,Éxito,Retail,Colombia,2026-06-09,2026-08-08,60,15867426,0,Pagada,True
FV-97079,OC-97079,Carulla,Retail,Colombia,2026-06-10,2026-08-09,60,3417680,0,Pagada,True
FV-97080,OC-97080,Carulla,Retail,Colombia,2026-06-13,2026-08-12,60,3402312,0,Pagada,True
FV-97081,OC-97081,Carulla,Retail,Colombia,2026-06-12,2026-08-11,60,3434408,20,Vencida 1-30,False
FV-97082,OC-97082,Carulla,Retail,Colombia,2026-06-09,2026-08-08,60,3348966,0,Pagada,True
FV-97083,OC-97083,Rappi,Marketplace,Colombia,2026-06-12,2026-07-12,30,6489886,0,Pagada,True
FV-97084,OC-97084,Fithub,Especializado,Colombia,2026-06-13,2026-07-28,45,3255910,0,Pagada,True
FV-97085,OC-97085,Fithub,Especializado,Colombia,2026-06-11,2026-07-26,45,3257240,0,Pagada,True
FV-97086,OC-97086,Tiendas naturistas,Especializado,Colombia,2026-06-10,2026-07-25,45,1691424,0,Pagada,True
FV-97087,OC-97087,Tiendas naturistas,Especializado,Colombia,2026-06-10,2026-07-25,45,1713384,0,Pagada,True
FV-97088,OC-97088,Tiendas naturistas,Especializado,Colombia,2026-06-10,2026-07-25,45,1692216,0,Pagada,True
FV-97089,OC-97089,Tiendas naturistas,Especializado,Colombia,2026-06-10,2026-07-25,45,1750932,0,Pagada,True
FV-97090,OC-97090,Paranice US,Internacional,Estados Unidos,2026-06-13,2026-06-28,15,11132700,0,Pagada,True
FV-97091,OC-97091,Distribuidor CR,Internacional,Costa Rica,2026-06-10,2026-07-25,45,1356740,0,Pagada,True
FV-97092,OC-97092,Distribuidor CR,Internacional,Costa Rica,2026-06-13,2026-07-28,45,1294650,0,Pagada,True
FV-97093,OC-97093,Distribuidor CR,Internacional,Costa Rica,2026-06-09,2026-07-24,45,1283695,0,Pagada,True
FV-97094,OC-97094,Éxito,Retail,Colombia,2026-06-13,2026-08-12,60,8262034,0,Pagada,True
FV-97095,OC-97095,Éxito,Retail,Colombia,2026-06-13,2026-08-12,60,8181556,0,Pagada,True
FV-97096,OC-97096,Carulla,Retail,Colombia,2026-06-10,2026-08-09,60,13139436,0,Pagada,True
FV-97097,OC-97097,Rappi,Marketplace,Colombia,2026-06-14,2026-07-14,30,2449557,0,Pagada,True
FV-97098,OC-97098,Rappi,Marketplace,Colombia,2026-06-13,2026-07-13,30,2430808,0,Pagada,True
FV-97099,OC-97099,Fithub,Especializado,Colombia,2026-06-14,2026-07-29,45,2242625,0,Pagada,True
FV-97100,OC-97100,Fithub,Especializado,Colombia,2026-06-13,2026-07-28,45,2174340,0,Pagada,True
FV-97101,OC-97101,Fithub,Especializado,Colombia,2026-06-10,2026-07-25,45,2104970,0,Pagada,True
FV-97102,OC-97102,Tiendas naturistas,Especializado,Colombia,2026-06-14,2026-07-29,45,6741468,0,Pagada,True
FV-97103,OC-97103,Paranice US,Internacional,Estados Unidos,2026-06-13,2026-06-28,15,1839600,0,Pagada,True
FV-97104,OC-97104,Paranice US,Internacional,Estados Unidos,2026-06-14,2026-06-29,15,1804350,0,Pagada,True
FV-97105,OC-97105,Paranice US,Internacional,Estados Unidos,2026-06-14,2026-06-29,15,1789400,0,Pagada,True
FV-97106,OC-97106,Paranice US,Internacional,Estados Unidos,2026-06-10,2026-06-25,15,1854800,0,Pagada,True
FV-97107,OC-97107,Paranice US,Internacional,Estados Unidos,2026-06-14,2026-06-29,15,1776950,0,Pagada,True
FV-97108,OC-97108,Paranice US,Internacional,Estados Unidos,2026-06-14,2026-06-29,15,1833150,0,Pagada,True
FV-97109,OC-97109,Distribuidor CR,Internacional,Costa Rica,2026-06-12,2026-07-27,45,1338715,35,Vencida 31-60,False
FV-97110,OC-97110,Distribuidor CR,Internacional,Costa Rica,2026-06-14,2026-07-29,45,1369200,33,Vencida 31-60,False
FV-97111,OC-97111,Distribuidor CR,Internacional,Costa Rica,2026-06-11,2026-07-26,45,1267805,36,Vencida 31-60,False
FV-97112,OC-97112,Éxito,Retail,Colombia,2026-06-11,2026-08-10,60,16415030,0,Pagada,True
FV-97113,OC-97113,Carulla,Retail,Colombia,2026-06-13,2026-08-12,60,11328290,0,Pagada,True
FV-97114,OC-97114,Rappi,Marketplace,Colombia,2026-06-13,2026-07-13,30,1391630,49,Vencida 31-60,False
FV-97115,OC-97115,Rappi,Marketplace,Colombia,2026-06-11,2026-07-11,30,1346146,0,Pagada,True
FV-97116,OC-97116,Rappi,Marketplace,Colombia,2026-06-11,2026-07-11,30,1360274,0,Pagada,True
FV-97117,OC-97117,Rappi,Marketplace,Colombia,2026-06-13,2026-07-13,30,1411616,0,Pagada,True
FV-97118,OC-97118,Rappi,Marketplace,Colombia,2026-06-15,2026-07-15,30,1365227,0,Pagada,True
FV-97119,OC-97119,Fithub,Especializado,Colombia,2026-06-13,2026-07-28,45,5710670,0,Pagada,True
FV-97120,OC-97120,Tiendas naturistas,Especializado,Colombia,2026-06-13,2026-07-28,45,1710432,0,Pagada,True
FV-97121,OC-97121,Tiendas naturistas,Especializado,Colombia,2026-06-14,2026-07-29,45,1672560,0,Pagada,True
FV-97122,OC-97122,Tiendas naturistas,Especializado,Colombia,2026-06-15,2026-07-30,45,1605996,0,Pagada,True
FV-97123,OC-97123,Tiendas naturistas,Especializado,Colombia,2026-06-12,2026-07-27,45,1620540,0,Pagada,True
FV-97124,OC-97124,Paranice US,Internacional,Estados Unidos,2026-06-13,2026-06-28,15,4069750,0,Pagada,True
FV-97125,OC-97125,Paranice US,Internacional,Estados Unidos,2026-06-12,2026-06-27,15,4149450,65,Vencida 61-90,False
FV-97126,OC-97126,Distribuidor CR,Internacional,Costa Rica,2026-06-14,2026-07-29,45,2273635,0,Pagada,True
