mes,cadena,ciudad,sku,producto,categoria,pdv_activos,unidades_sell_in,unidades_sell_out,valor_sell_out_cop,rotacion_und_pdv_mes,dias_sin_stock,inventario_cadena_und
2026-03,Carulla,Bogotá,ESP-BUT,Golden Butter Cookie,Esparcibles,11,27,21,1421700,1.91,0,6
2026-03,Carulla,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,11,229,188,10321200,17.09,6,41
2026-03,Carulla,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,11,114,105,5764500,9.55,0,9
2026-03,Carulla,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,11,55,54,2964600,4.91,0,1
2026-03,Carulla,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,11,187,157,8619300,14.27,0,30
2026-03,Carulla,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,11,125,110,7892500,10.0,2,15
2026-03,Carulla,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,11,190,151,6477900,13.73,0,39
2026-03,Carulla,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,11,9,8,343200,0.73,10,1
2026-03,Carulla,Bogotá,GRA-PIS,Pistachio Cookie,GranOLAS,11,352,351,17830800,31.91,0,1
2026-03,Carulla,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,11,290,232,9952800,21.09,0,58
2026-03,Carulla,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,11,74,53,2074950,4.82,6,21
2026-03,Carulla,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,11,214,180,6381000,16.36,2,34
2026-03,Carulla,Bogotá,MER-NYR,New Year Resolution,Merch,11,150,108,12204000,9.82,1,42
2026-03,Carulla,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,11,384,288,13564800,26.18,6,96
2026-03,Carulla,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,11,266,242,11398200,22.0,0,24
2026-03,Carulla,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,11,123,123,5793300,11.18,6,0
2026-03,Carulla,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,11,98,84,3120600,7.64,0,14
2026-03,Carulla,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,11,151,135,5015250,12.27,0,16
2026-03,Carulla,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,11,118,120,4458000,10.91,0,0
2026-03,Carulla,Bucaramanga,COM-3SPR,Three Pack Spread,Combos,1,1,0,0,0.0,4,1
2026-03,Carulla,Bucaramanga,COM-DECK,Deck de Cartas,Combos,1,9,7,791000,7.0,5,2
2026-03,Carulla,Bucaramanga,COM-MIX,Perfect Mix & Match,Combos,1,22,16,1252000,16.0,0,6
2026-03,Carulla,Bucaramanga,ESP-BUT,Golden Butter Cookie,Esparcibles,1,15,11,744700,11.0,1,4
2026-03,Carulla,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,19,17,933300,17.0,5,2
2026-03,Carulla,Bucaramanga,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,11,10,549000,10.0,0,1
2026-03,Carulla,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,1,18,15,823500,15.0,3,3
2026-03,Carulla,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,1,4,3,128700,3.0,4,1
2026-03,Carulla,Bucaramanga,GRA-VAN,Vanilla Shortbread,GranOLAS,1,8,6,257400,6.0,3,2
2026-03,Carulla,Bucaramanga,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,54,54,2006100,54.0,9,0
2026-03,Carulla,Bucaramanga,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,8,6,222900,6.0,3,2
2026-03,Carulla,Bucaramanga,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,77,65,2414750,65.0,2,12
2026-03,Carulla,Cali,COM-3MEZ,Three Pack Mezclas,Combos,4,88,64,6870400,16.0,0,24
2026-03,Carulla,Cali,COM-3SPR,Three Pack Spread,Combos,4,7,6,873000,1.5,3,1
2026-03,Carulla,Cali,COM-DECK,Deck de Cartas,Combos,4,17,15,1695000,3.75,0,2
2026-03,Carulla,Cali,COM-MIX,Perfect Mix & Match,Combos,4,38,32,2504000,8.0,4,6
2026-03,Carulla,Cali,COM-ROMP,Rompecabezas,Combos,4,16,12,1356000,3.0,0,4
2026-03,Carulla,Cali,COM-WAF,Mini Wafflera,Combos,4,11,9,1017000,2.25,2,2
2026-03,Carulla,Cali,ESP-BUT,Golden Butter Cookie,Esparcibles,4,21,21,1421700,5.25,0,0
2026-03,Carulla,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,108,85,4666500,21.25,5,23
2026-03,Carulla,Cali,ESP-PB,Peanutty Banana Shake,Esparcibles,4,79,80,4392000,20.0,0,0
2026-03,Carulla,Cali,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,4,34,29,2080750,7.25,8,5
2026-03,Carulla,Cali,GRA-CHI,Chip Cookie,GranOLAS,4,47,47,2016300,11.75,0,0
2026-03,Carulla,Cali,GRA-FUD,Fudge Cake,GranOLAS,4,10,8,343200,2.0,6,2
2026-03,Carulla,Cali,GRA-PIS,Pistachio Cookie,GranOLAS,4,132,129,6553200,32.25,1,3
2026-03,Carulla,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,4,58,48,2059200,12.0,5,10
2026-03,Carulla,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,4,730,574,22472100,143.5,8,156
2026-03,Carulla,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,4,52,37,1311650,9.25,5,15
2026-03,Carulla,Cali,MER-NYR,New Year Resolution,Merch,4,19,16,1808000,4.0,1,3
2026-03,Carulla,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,12,12,565200,3.0,2,0
2026-03,Carulla,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,4,32,27,1271700,6.75,7,5
2026-03,Carulla,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,53,38,1411700,9.5,5,15
2026-03,Carulla,Cali,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,15,14,520100,3.5,0,1
2026-03,Carulla,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,4,157,126,4680900,31.5,3,31
2026-03,Carulla,Cartagena,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,39,39,1382550,19.5,3,0
2026-03,Carulla,Cartagena,COM-3MEZ,Three Pack Mezclas,Combos,2,6,5,536750,2.5,0,1
2026-03,Carulla,Cartagena,COM-MIX,Perfect Mix & Match,Combos,2,32,30,2347500,15.0,6,2
2026-03,Carulla,Cartagena,ESP-BUT,Golden Butter Cookie,Esparcibles,2,14,14,947800,7.0,2,0
2026-03,Carulla,Cartagena,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,29,28,1537200,14.0,1,1
2026-03,Carulla,Cartagena,GRA-CHI,Chip Cookie,GranOLAS,2,110,101,4332900,50.5,1,9
2026-03,Carulla,Cartagena,GRA-VAN,Vanilla Shortbread,GranOLAS,2,18,16,686400,8.0,3,2
2026-03,Carulla,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,54,52,2449200,26.0,1,2
2026-03,Carulla,Cartagena,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,48,37,1374550,18.5,10,11
2026-03,Carulla,Manizales,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,42,39,1382550,39.0,0,3
2026-03,Carulla,Manizales,COM-3GRA,Three Pack GranOLA,Combos,1,15,12,1312200,12.0,4,3
2026-03,Carulla,Manizales,COM-DECK,Deck de Cartas,Combos,1,4,3,339000,3.0,1,1
2026-03,Carulla,Manizales,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,8,6,329400,6.0,2,2
2026-03,Carulla,Manizales,HAR-AVE,Harina de Avena,Avena & Harinas,1,52,45,1595250,45.0,0,7
2026-03,Carulla,Manizales,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,24,22,817300,22.0,3,2
2026-03,Carulla,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,20,16,567200,3.2,0,4
2026-03,Carulla,Medellín,COM-3GRA,Three Pack GranOLA,Combos,5,55,50,5467500,10.0,8,5
2026-03,Carulla,Medellín,COM-3MEZ,Three Pack Mezclas,Combos,5,63,56,6011600,11.2,0,7
2026-03,Carulla,Medellín,COM-3SPR,Three Pack Spread,Combos,5,7,5,727500,1.0,0,2
2026-03,Carulla,Medellín,COM-DECK,Deck de Cartas,Combos,5,22,17,1921000,3.4,10,5
2026-03,Carulla,Medellín,COM-MIX,Perfect Mix & Match,Combos,5,39,37,2895250,7.4,5,2
2026-03,Carulla,Medellín,COM-ROMP,Rompecabezas,Combos,5,41,32,3616000,6.4,1,9
2026-03,Carulla,Medellín,COM-WAF,Mini Wafflera,Combos,5,33,30,3390000,6.0,5,3
2026-03,Carulla,Medellín,ESP-BABY,Baby Spreads,Esparcibles,5,584,473,10429650,94.6,2,111
2026-03,Carulla,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,28,24,1317600,4.8,0,4
2026-03,Carulla,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,91,83,4556700,16.6,5,8
2026-03,Carulla,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,5,72,61,3348900,12.2,0,11
2026-03,Carulla,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,35,29,2080750,5.8,0,6
2026-03,Carulla,Medellín,GRA-CHI,Chip Cookie,GranOLAS,5,42,39,1673100,7.8,0,3
2026-03,Carulla,Medellín,GRA-FUD,Fudge Cake,GranOLAS,5,16,11,471900,2.2,0,5
2026-03,Carulla,Medellín,GRA-PIS,Pistachio Cookie,GranOLAS,5,61,61,3098800,12.2,4,0
2026-03,Carulla,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,5,54,44,1887600,8.8,6,10
2026-03,Carulla,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,5,430,331,11733950,66.2,6,99
2026-03,Carulla,Medellín,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,16,15,706500,3.0,0,1
2026-03,Carulla,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,35,25,1177500,5.0,1,10
2026-03,Carulla,Medellín,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,33,24,1130400,4.8,7,9
2026-03,Carulla,Medellín,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,152,136,5052400,27.2,0,16
2026-03,Carulla,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,271,274,10179100,54.8,2,0
2026-03,Carulla,Medellín,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,34,27,1003050,5.4,3,7
2026-03,Carulla,Pereira,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,54,45,1595250,45.0,2,9
2026-03,Carulla,Pereira,COM-3GRA,Three Pack GranOLA,Combos,1,23,20,2187000,20.0,3,3
2026-03,Carulla,Pereira,COM-3MEZ,Three Pack Mezclas,Combos,1,8,6,644100,6.0,6,2
2026-03,Carulla,Pereira,COM-3SPR,Three Pack Spread,Combos,1,11,9,1309500,9.0,2,2
2026-03,Carulla,Pereira,COM-DECK,Deck de Cartas,Combos,1,18,13,1469000,13.0,3,5
2026-03,Carulla,Pereira,COM-MIX,Perfect Mix & Match,Combos,1,7,6,469500,6.0,2,1
2026-03,Carulla,Pereira,COM-WAF,Mini Wafflera,Combos,1,5,3,339000,3.0,1,2
2026-03,Carulla,Pereira,ESP-BABY,Baby Spreads,Esparcibles,1,22,18,396900,18.0,1,4
2026-03,Carulla,Pereira,ESP-BUT,Golden Butter Cookie,Esparcibles,1,29,28,1895600,28.0,2,1
2026-03,Carulla,Pereira,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1,29,23,1262700,23.0,6,6
2026-03,Carulla,Pereira,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,10,7,384300,7.0,0,3
2026-03,Carulla,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,75,73,5237750,73.0,0,2
2026-03,Carulla,Pereira,HAR-ALM,Harina de Almendra,Avena & Harinas,1,45,34,1331100,34.0,0,11
2026-03,Carulla,Pereira,MER-NYR,New Year Resolution,Merch,1,47,41,4633000,41.0,1,6
2026-03,Carulla,Pereira,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,44,40,1884000,40.0,3,4
2026-03,Carulla,Pereira,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,68,52,1931800,52.0,8,16
2026-03,Carulla,Pereira,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,5,3,111450,3.0,3,2
2026-03,Carulla,Pereira,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,29,29,1077350,29.0,3,0
2026-03,Fithub,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,29,26,1002300,13.0,2,3
2026-03,Fithub,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,2,10,9,1071450,4.5,0,1
2026-03,Fithub,Barranquilla,COM-3MEZ,Three Pack Mezclas,Combos,2,22,21,2453850,10.5,0,1
2026-03,Fithub,Barranquilla,COM-3SPR,Three Pack Spread,Combos,2,1,0,0,0.0,3,1
2026-03,Fithub,Barranquilla,COM-DECK,Deck de Cartas,Combos,2,12,10,1230000,5.0,3,2
2026-03,Fithub,Barranquilla,COM-MIX,Perfect Mix & Match,Combos,2,4,4,340800,2.0,4,0
2026-03,Fithub,Barranquilla,COM-ROMP,Rompecabezas,Combos,2,3,2,246000,1.0,0,1
2026-03,Fithub,Barranquilla,COM-WAF,Mini Wafflera,Combos,2,1,0,0,0.0,2,1
2026-03,Fithub,Barranquilla,ESP-BABY,Baby Spreads,Esparcibles,2,108,91,2184000,45.5,4,17
2026-03,Fithub,Barranquilla,ESP-BUT,Golden Butter Cookie,Esparcibles,2,21,20,1474000,10.0,4,1
2026-03,Fithub,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,2,1,59750,0.5,5,1
2026-03,Fithub,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,10,9,537750,4.5,4,1
2026-03,Fithub,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,22,18,1075500,9.0,0,4
2026-03,Fithub,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,2,36,34,2031500,17.0,1,2
2026-03,Fithub,Barranquilla,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,10,8,624800,4.0,5,2
2026-03,Fithub,Barranquilla,GRA-CHI,Chip Cookie,GranOLAS,2,63,54,2521800,27.0,2,9
2026-03,Fithub,Barranquilla,GRA-FUD,Fudge Cake,GranOLAS,2,9,7,326900,3.5,6,2
2026-03,Fithub,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,2,25,19,887300,9.5,4,6
2026-03,Fithub,Barranquilla,HAR-ALM,Harina de Almendra,Avena & Harinas,2,33,29,1235400,14.5,0,4
2026-03,Fithub,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,2,20,17,655350,8.5,2,3
2026-03,Fithub,Barranquilla,MER-NYR,New Year Resolution,Merch,2,6,4,492000,2.0,5,2
2026-03,Fithub,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,11,9,461700,4.5,3,2
2026-03,Fithub,Barranquilla,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,9,8,410400,4.0,1,1
2026-03,Fithub,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,27,25,1011250,12.5,7,2
2026-03,Fithub,Barranquilla,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,36,29,1173050,14.5,3,7
2026-03,Fithub,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,3,56,43,1657650,14.33,7,13
2026-03,Fithub,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,3,27,25,2976250,8.33,11,2
2026-03,Fithub,Bogotá,COM-3MEZ,Three Pack Mezclas,Combos,3,55,45,5258250,15.0,1,10
2026-03,Fithub,Bogotá,COM-3SPR,Three Pack Spread,Combos,3,20,17,2692800,5.67,0,3
2026-03,Fithub,Bogotá,COM-DECK,Deck de Cartas,Combos,3,62,62,7626000,20.67,1,0
2026-03,Fithub,Bogotá,COM-MIX,Perfect Mix & Match,Combos,3,61,47,4004400,15.67,0,14
2026-03,Fithub,Bogotá,COM-ROMP,Rompecabezas,Combos,3,52,41,5043000,13.67,0,11
2026-03,Fithub,Bogotá,COM-WAF,Mini Wafflera,Combos,3,19,14,1722000,4.67,2,5
2026-03,Fithub,Bogotá,ESP-BABY,Baby Spreads,Esparcibles,3,120,120,2880000,40.0,8,0
2026-03,Fithub,Bogotá,ESP-BUT,Golden Butter Cookie,Esparcibles,3,72,54,3979800,18.0,6,18
2026-03,Fithub,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,3,28,22,1314500,7.33,1,6
2026-03,Fithub,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,3,35,27,1613250,9.0,0,8
2026-03,Fithub,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,3,53,38,2270500,12.67,2,15
2026-03,Fithub,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,3,48,48,2868000,16.0,2,0
2026-03,Fithub,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,3,31,31,2421100,10.33,4,0
2026-03,Fithub,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,3,140,117,5463900,39.0,4,23
2026-03,Fithub,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,3,126,116,5417200,38.67,7,10
2026-03,Fithub,Bogotá,GRA-PIS,Pistachio Cookie,GranOLAS,3,85,68,3760400,22.67,0,17
2026-03,Fithub,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,3,74,63,2942100,21.0,3,11
2026-03,Fithub,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,3,122,101,4302600,33.67,0,21
2026-03,Fithub,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,3,185,141,5435550,47.0,5,44
2026-03,Fithub,Bogotá,MER-NYR,New Year Resolution,Merch,3,24,22,2706000,7.33,7,2
2026-03,Fithub,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,3,32,27,1385100,9.0,0,5
2026-03,Fithub,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,3,22,20,1026000,6.67,0,2
2026-03,Fithub,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,3,128,98,5027400,32.67,0,30
2026-03,Fithub,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,3,88,72,2912400,24.0,8,16
2026-03,Fithub,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,3,121,101,4085450,33.67,0,20
2026-03,Fithub,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,3,187,160,6472000,53.33,0,27
2026-03,Fithub,Bucaramanga,COM-3GRA,Three Pack GranOLA,Combos,3,3,2,238100,0.67,4,1
2026-03,Fithub,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,3,16,12,717000,4.0,7,4
2026-03,Fithub,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,3,28,23,1374250,7.67,3,5
2026-03,Fithub,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,3,7,5,233500,1.67,0,2
2026-03,Fithub,Bucaramanga,HAR-ALM,Harina de Almendra,Avena & Harinas,3,7,7,298200,2.33,3,0
2026-03,Fithub,Bucaramanga,MER-NYR,New Year Resolution,Merch,3,4,4,492000,1.33,3,0
2026-03,Fithub,Bucaramanga,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,3,4,3,153900,1.0,5,1
2026-03,Fithub,Cali,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,4,3,115650,1.5,0,1
2026-03,Fithub,Cali,COM-3MEZ,Three Pack Mezclas,Combos,2,22,15,1752750,7.5,4,7
2026-03,Fithub,Cali,COM-3SPR,Three Pack Spread,Combos,2,2,1,158400,0.5,5,1
2026-03,Fithub,Cali,COM-DECK,Deck de Cartas,Combos,2,11,8,984000,4.0,0,3
2026-03,Fithub,Cali,COM-ROMP,Rompecabezas,Combos,2,7,7,861000,3.5,2,0
2026-03,Fithub,Cali,COM-WAF,Mini Wafflera,Combos,2,5,5,615000,2.5,1,0
2026-03,Fithub,Cali,ESP-BUT,Golden Butter Cookie,Esparcibles,2,5,5,368500,2.5,2,0
2026-03,Fithub,Cali,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,11,7,418250,3.5,5,4
2026-03,Fithub,Cali,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,18,14,836500,7.0,3,4
2026-03,Fithub,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,27,21,1254750,10.5,0,6
2026-03,Fithub,Cali,ESP-PB,Peanutty Banana Shake,Esparcibles,2,19,15,896250,7.5,4,4
2026-03,Fithub,Cali,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,7,6,468600,3.0,0,1
2026-03,Fithub,Cali,GRA-FUD,Fudge Cake,GranOLAS,2,36,33,1541100,16.5,0,3
2026-03,Fithub,Cali,GRA-PIS,Pistachio Cookie,GranOLAS,2,69,67,3705100,33.5,1,2
2026-03,Fithub,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,2,10,9,420300,4.5,1,1
2026-03,Fithub,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,2,12,10,426000,5.0,7,2
2026-03,Fithub,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,2,7,7,269850,3.5,2,0
2026-03,Fithub,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,24,19,974700,9.5,5,5
2026-03,Fithub,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,10,8,410400,4.0,1,2
2026-03,Fithub,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,26,19,974700,9.5,5,7
2026-03,Fithub,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,6,5,202250,2.5,5,1
2026-03,Fithub,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,37,36,1456200,18.0,0,1
2026-03,Fithub,Cartagena,COM-3GRA,Three Pack GranOLA,Combos,1,8,7,833350,7.0,5,1
2026-03,Fithub,Cartagena,COM-3MEZ,Three Pack Mezclas,Combos,1,6,5,584250,5.0,6,1
2026-03,Fithub,Cartagena,COM-3SPR,Three Pack Spread,Combos,1,16,13,2059200,13.0,4,3
2026-03,Fithub,Cartagena,COM-MIX,Perfect Mix & Match,Combos,1,6,5,426000,5.0,0,1
2026-03,Fithub,Cartagena,COM-WAF,Mini Wafflera,Combos,1,18,13,1599000,13.0,4,5
2026-03,Fithub,Cartagena,ESP-BABY,Baby Spreads,Esparcibles,1,14,13,312000,13.0,4,1
2026-03,Fithub,Cartagena,ESP-BUT,Golden Butter Cookie,Esparcibles,1,20,16,1179200,16.0,0,4
2026-03,Fithub,Cartagena,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,3,2,119500,2.0,2,1
2026-03,Fithub,Cartagena,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,21,20,1562000,20.0,0,1
2026-03,Fithub,Cartagena,GRA-CHI,Chip Cookie,GranOLAS,1,6,6,280200,6.0,7,0
2026-03,Fithub,Cartagena,GRA-PIS,Pistachio Cookie,GranOLAS,1,5,4,221200,4.0,5,1
2026-03,Fithub,Cartagena,HAR-ALM,Harina de Almendra,Avena & Harinas,1,1,0,0,0.0,5,1
2026-03,Fithub,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,8,6,307800,6.0,0,2
2026-03,Fithub,Cartagena,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,28,20,1026000,20.0,1,8
2026-03,Fithub,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,7,6,242700,6.0,3,1
2026-03,Fithub,Manizales,COM-ROMP,Rompecabezas,Combos,1,1,0,0,0.0,4,1
2026-03,Fithub,Manizales,COM-WAF,Mini Wafflera,Combos,1,1,0,0,0.0,1,1
2026-03,Fithub,Manizales,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,5,3,179250,3.0,0,2
2026-03,Fithub,Manizales,GRA-CHI,Chip Cookie,GranOLAS,1,6,4,186800,4.0,5,2
2026-03,Fithub,Manizales,GRA-PIS,Pistachio Cookie,GranOLAS,1,3,2,110600,2.0,8,1
2026-03,Fithub,Manizales,HAR-AVE,Harina de Avena,Avena & Harinas,1,10,8,308400,8.0,0,2
2026-03,Fithub,Manizales,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,2,1,51300,1.0,8,1
2026-03,Fithub,Manizales,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,4,3,121350,3.0,2,1
2026-03,Fithub,Manizales,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,1,0,0,0.0,3,1
2026-03,Fithub,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,139,105,4047750,26.25,10,34
2026-03,Fithub,Medellín,COM-3GRA,Three Pack GranOLA,Combos,4,11,10,1190500,2.5,5,1
2026-03,Fithub,Medellín,COM-3SPR,Three Pack Spread,Combos,4,7,5,792000,1.25,0,2
2026-03,Fithub,Medellín,COM-DECK,Deck de Cartas,Combos,4,9,6,738000,1.5,4,3
2026-03,Fithub,Medellín,COM-MIX,Perfect Mix & Match,Combos,4,4,3,255600,0.75,0,1
2026-03,Fithub,Medellín,COM-WAF,Mini Wafflera,Combos,4,17,15,1845000,3.75,3,2
2026-03,Fithub,Medellín,ESP-BABY,Baby Spreads,Esparcibles,4,38,30,720000,7.5,0,8
2026-03,Fithub,Medellín,ESP-BUT,Golden Butter Cookie,Esparcibles,4,17,14,1031800,3.5,3,3
2026-03,Fithub,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,4,22,19,1135250,4.75,3,3
2026-03,Fithub,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,4,33,33,1971750,8.25,6,0
2026-03,Fithub,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,30,28,1673000,7.0,0,2
2026-03,Fithub,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,4,18,15,896250,3.75,6,3
2026-03,Fithub,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,4,9,7,546700,1.75,2,2
2026-03,Fithub,Medellín,GRA-FUD,Fudge Cake,GranOLAS,4,59,42,1961400,10.5,6,17
2026-03,Fithub,Medellín,GRA-PIS,Pistachio Cookie,GranOLAS,4,15,14,774200,3.5,0,1
2026-03,Fithub,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,4,63,62,2895400,15.5,2,1
2026-03,Fithub,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,4,41,35,1491000,8.75,3,6
2026-03,Fithub,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,4,72,59,2274450,14.75,0,13
