lote_id,fecha,mes,sku,producto,categoria,unidades_planeadas,unidades_producidas,merma_pct,cumplimiento_plan_pct,turno,linea,es_sin_gluten,gluten_ppm,estado_calidad,costo_lote_cop,vida_util_dias
L-7894,2026-06-26,2026-06,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2074,2063,0.53,99.5,Tarde,Línea 2 · Molienda,True,3.4,Aprobado,24343400,228
L-7895,2026-06-26,2026-06,HAR-ALM,Harina de Almendra,Avena & Harinas,2200,2116,3.79,96.2,Mañana,Línea 2 · Molienda,True,3.3,Aprobado,32586400,298
L-7896,2026-06-29,2026-06,COM-DECK,Deck de Cartas,Combos,2224,2157,3.0,97.0,Mañana,Línea 3 · Cremas,False,,Aprobado,94908000,217
L-7897,2026-06-29,2026-06,COM-MIX,Perfect Mix & Match,Combos,872,857,1.66,98.3,Tarde,Línea 2 · Molienda,True,10.5,Aprobado,25795700,354
L-7898,2026-06-29,2026-06,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2521,2436,3.34,96.6,Mañana,Línea 3 · Cremas,True,1.7,Aprobado,28744800,187
L-7899,2026-06-30,2026-06,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,510,492,3.37,96.5,Tarde,Línea 3 · Cremas,True,4.5,Aprobado,6297600,356
L-7900,2026-06-30,2026-06,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2005,1935,3.47,96.5,Tarde,Línea 1 · Hornos,True,7.0,Aprobado,31734000,290
L-7901,2026-06-30,2026-06,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,616,603,2.08,97.9,Tarde,Línea 2 · Molienda,True,11.1,Aprobado,9768600,279
L-7902,2026-06-30,2026-06,GRA-VAN,Vanilla Shortbread,GranOLAS,1333,1284,3.65,96.3,Mañana,Línea 1 · Hornos,True,3.5,Aprobado,18104400,265
L-7903,2026-06-30,2026-06,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1951,1896,2.81,97.2,Tarde,Línea 1 · Hornos,True,4.2,Aprobado,31473600,185
L-7904,2026-07-01,2026-07,GRA-PIS,Pistachio Cookie,GranOLAS,2456,2440,0.64,99.3,Mañana,Línea 2 · Molienda,True,0.2,Aprobado,45384000,248
L-7905,2026-07-01,2026-07,ESP-BABY,Baby Spreads,Esparcibles,719,717,0.2,99.7,Tarde,Línea 2 · Molienda,True,1.6,Aprobado,5449200,256
L-7906,2026-07-02,2026-07,HAR-ALM,Harina de Almendra,Avena & Harinas,1815,1740,4.12,95.9,Tarde,Línea 1 · Hornos,True,7.5,Aprobado,26796000,273
L-7907,2026-07-02,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1827,1787,2.18,97.8,Mañana,Línea 2 · Molienda,True,5.1,Aprobado,21086600,223
L-7908,2026-07-02,2026-07,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1720,1689,1.75,98.2,Tarde,Línea 1 · Hornos,True,4.2,Aprobado,27361800,252
L-7909,2026-07-02,2026-07,HAR-AVE,Harina de Avena,Avena & Harinas,1747,1675,4.12,95.9,Tarde,Línea 1 · Hornos,True,7.8,Aprobado,19430000,317
L-7910,2026-07-03,2026-07,COM-WAF,Mini Wafflera,Combos,1062,1022,3.7,96.2,Tarde,Línea 1 · Hornos,False,,Aprobado,59276000,315
L-7911,2026-07-03,2026-07,ESP-BABY,Baby Spreads,Esparcibles,2199,2149,2.24,97.7,Mañana,Línea 1 · Hornos,True,5.8,Aprobado,16332400,231
L-7912,2026-07-03,2026-07,HAR-ALM,Harina de Almendra,Avena & Harinas,1137,1130,0.53,99.4,Mañana,Línea 1 · Hornos,True,8.6,Aprobado,17402000,307
L-7913,2026-07-06,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1058,1007,4.73,95.2,Mañana,Línea 3 · Cremas,True,4.3,Aprobado,12889600,324
L-7914,2026-07-06,2026-07,GRA-VAN,Vanilla Shortbread,GranOLAS,995,952,4.24,95.7,Tarde,Línea 3 · Cremas,True,7.1,Aprobado,13423200,189
L-7915,2026-07-07,2026-07,ESP-PB,Peanutty Banana Shake,Esparcibles,763,750,1.6,98.3,Mañana,Línea 3 · Cremas,True,11.0,Aprobado,14550000,347
L-7916,2026-07-07,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,878,857,2.32,97.6,Mañana,Línea 2 · Molienda,True,9.0,Aprobado,10969600,251
L-7917,2026-07-07,2026-07,COM-3SPR,Three Pack Spread,Combos,1148,1085,5.43,94.5,Tarde,Línea 3 · Cremas,True,2.1,Aprobado,64557500,249
L-7918,2026-07-07,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2361,2333,1.17,98.8,Mañana,Línea 2 · Molienda,True,5.6,Aprobado,29862400,322
L-7919,2026-07-08,2026-07,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1214,1184,2.47,97.5,Tarde,Línea 3 · Cremas,True,11.7,Aprobado,23561600,334
L-7920,2026-07-08,2026-07,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1384,1343,2.95,97.0,Tarde,Línea 2 · Molienda,True,3.0,Aprobado,26457100,329
L-7921,2026-07-08,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2382,2295,3.65,96.3,Mañana,Línea 2 · Molienda,True,4.6,Aprobado,29376000,285
L-7922,2026-07-09,2026-07,ESP-BABY,Baby Spreads,Esparcibles,2450,2330,4.89,95.1,Tarde,Línea 2 · Molienda,True,5.2,Aprobado,17708000,223
L-7923,2026-07-09,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2370,2302,2.86,97.1,Mañana,Línea 2 · Molienda,True,5.5,Aprobado,27163600,340
L-7924,2026-07-09,2026-07,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,403,384,4.68,95.3,Mañana,Línea 1 · Hornos,True,10.2,Aprobado,6220800,266
L-7925,2026-07-09,2026-07,ESP-BABY,Baby Spreads,Esparcibles,2523,2350,6.84,93.1,Tarde,Línea 1 · Hornos,True,3.0,Aprobado,17860000,246
L-7926,2026-07-10,2026-07,ESP-PB,Peanutty Banana Shake,Esparcibles,2556,2471,3.32,96.7,Tarde,Línea 2 · Molienda,True,7.0,Aprobado,47937400,196
L-7927,2026-07-10,2026-07,COM-3MEZ,Three Pack Mezclas,Combos,512,483,5.66,94.3,Tarde,Línea 3 · Cremas,True,11.7,Aprobado,19416600,337
L-7928,2026-07-10,2026-07,ESP-BABY,Baby Spreads,Esparcibles,533,520,2.38,97.6,Mañana,Línea 2 · Molienda,True,6.1,Aprobado,3952000,342
L-7929,2026-07-13,2026-07,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1266,1237,2.27,97.7,Tarde,Línea 3 · Cremas,True,9.6,Aprobado,20039400,362
L-7930,2026-07-13,2026-07,ESP-PB,Peanutty Banana Shake,Esparcibles,870,819,5.75,94.1,Tarde,Línea 1 · Hornos,True,2.9,Aprobado,15888600,320
L-7931,2026-07-13,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,524,522,0.23,99.6,Mañana,Línea 3 · Cremas,True,3.6,Aprobado,6681600,232
L-7932,2026-07-13,2026-07,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,937,905,3.39,96.6,Tarde,Línea 3 · Cremas,True,5.4,Aprobado,15023000,206
L-7933,2026-07-14,2026-07,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2067,2007,2.89,97.1,Mañana,Línea 2 · Molienda,True,1.9,Aprobado,25087500,359
L-7934,2026-07-14,2026-07,HAR-AVE,Harina de Avena,Avena & Harinas,1527,1501,1.68,98.3,Tarde,Línea 3 · Cremas,True,10.8,Aprobado,17411600,258
L-7935,2026-07-14,2026-07,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1132,1103,2.56,97.4,Tarde,Línea 1 · Hornos,True,7.6,Aprobado,17868600,331
L-7936,2026-07-14,2026-07,ESP-BUT,Golden Butter Cookie,Esparcibles,2497,2428,2.72,97.2,Mañana,Línea 3 · Cremas,True,9.6,Aprobado,60942800,294
L-7937,2026-07-15,2026-07,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1414,1383,2.15,97.8,Mañana,Línea 1 · Hornos,True,3.2,Aprobado,17149200,200
L-7938,2026-07-15,2026-07,HAR-AVE,Harina de Avena,Avena & Harinas,2127,2090,1.7,98.3,Tarde,Línea 2 · Molienda,True,5.3,Aprobado,24244000,264
L-7939,2026-07-16,2026-07,COM-WAF,Mini Wafflera,Combos,616,585,4.95,95.0,Tarde,Línea 1 · Hornos,False,,Aprobado,33930000,359
L-7940,2026-07-16,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1469,1415,3.62,96.3,Mañana,Línea 1 · Hornos,True,6.7,Aprobado,18112000,320
L-7941,2026-07-16,2026-07,ESP-BABY,Baby Spreads,Esparcibles,2136,2046,4.17,95.8,Mañana,Línea 2 · Molienda,True,11.5,Aprobado,15549600,308
L-7942,2026-07-17,2026-07,GRA-VAN,Vanilla Shortbread,GranOLAS,2305,2228,3.32,96.7,Tarde,Línea 2 · Molienda,True,7.8,Aprobado,31414800,218
L-7943,2026-07-17,2026-07,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,655,631,3.63,96.3,Mañana,Línea 3 · Cremas,True,0.9,Aprobado,12683100,311
L-7944,2026-07-17,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1862,1819,2.27,97.7,Tarde,Línea 1 · Hornos,True,0.5,Aprobado,21464200,197
L-7945,2026-07-20,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,930,921,0.87,99.0,Mañana,Línea 2 · Molienda,True,0.8,Aprobado,11788800,245
L-7946,2026-07-20,2026-07,GRA-VAN,Vanilla Shortbread,GranOLAS,2498,2436,2.45,97.5,Tarde,Línea 3 · Cremas,True,2.4,Aprobado,34347600,241
L-7947,2026-07-20,2026-07,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,875,862,1.42,98.5,Mañana,Línea 2 · Molienda,True,7.9,Aprobado,13964400,225
L-7948,2026-07-21,2026-07,ESP-PB,Peanutty Banana Shake,Esparcibles,738,702,4.79,95.1,Tarde,Línea 1 · Hornos,True,6.3,Aprobado,13618800,271
L-7949,2026-07-21,2026-07,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1689,1659,1.76,98.2,Tarde,Línea 3 · Cremas,True,4.6,Aprobado,32682300,300
L-7950,2026-07-21,2026-07,GRA-VAN,Vanilla Shortbread,GranOLAS,944,905,4.09,95.9,Mañana,Línea 2 · Molienda,True,9.9,Aprobado,12760500,344
L-7951,2026-07-21,2026-07,HAR-ALM,Harina de Almendra,Avena & Harinas,2029,1987,2.04,97.9,Tarde,Línea 2 · Molienda,True,0.9,Aprobado,30599800,331
L-7952,2026-07-22,2026-07,GRA-PIS,Pistachio Cookie,GranOLAS,1154,1111,3.68,96.3,Tarde,Línea 3 · Cremas,True,5.2,Aprobado,20664600,233
L-7953,2026-07-22,2026-07,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1765,1716,2.77,97.2,Tarde,Línea 1 · Hornos,True,6.2,Aprobado,34491600,341
L-7954,2026-07-22,2026-07,ESP-PB,Peanutty Banana Shake,Esparcibles,2336,2269,2.85,97.1,Tarde,Línea 2 · Molienda,True,11.1,Aprobado,44018600,244
L-7955,2026-07-22,2026-07,ESP-BABY,Baby Spreads,Esparcibles,1478,1475,0.2,99.8,Tarde,Línea 3 · Cremas,True,0.4,Aprobado,11210000,341
L-7956,2026-07-23,2026-07,COM-WAF,Mini Wafflera,Combos,526,502,4.46,95.4,Tarde,Línea 3 · Cremas,False,,Aprobado,29116000,180
L-7957,2026-07-23,2026-07,ESP-PB,Peanutty Banana Shake,Esparcibles,2180,2147,1.49,98.5,Mañana,Línea 2 · Molienda,True,10.5,Aprobado,41651800,328
L-7958,2026-07-23,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2314,2280,1.46,98.5,Mañana,Línea 1 · Hornos,True,9.0,Aprobado,26904000,202
L-7959,2026-07-23,2026-07,COM-WAF,Mini Wafflera,Combos,1526,1467,3.87,96.1,Mañana,Línea 3 · Cremas,False,,Aprobado,85086000,333
L-7960,2026-07-23,2026-07,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2263,2212,2.25,97.7,Tarde,Línea 1 · Hornos,True,5.0,Aprobado,43576400,302
L-7961,2026-07-24,2026-07,COM-WAF,Mini Wafflera,Combos,1888,1800,4.62,95.3,Mañana,Línea 2 · Molienda,False,,Aprobado,104400000,253
L-7962,2026-07-24,2026-07,COM-3GRA,Three Pack GranOLA,Combos,1183,1139,3.66,96.3,Tarde,Línea 3 · Cremas,True,8.5,Aprobado,48977000,313
L-7963,2026-07-24,2026-07,HAR-ALM,Harina de Almendra,Avena & Harinas,1303,1204,7.55,92.4,Tarde,Línea 3 · Cremas,True,2.5,Aprobado,18541600,262
L-7964,2026-07-24,2026-07,HAR-ALM,Harina de Almendra,Avena & Harinas,2094,2039,2.6,97.4,Mañana,Línea 1 · Hornos,True,3.7,Aprobado,31400600,245
L-7965,2026-07-24,2026-07,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1417,1350,4.67,95.3,Mañana,Línea 3 · Cremas,True,8.2,Aprobado,27135000,182
L-7966,2026-07-27,2026-07,ESP-BABY,Baby Spreads,Esparcibles,1212,1171,3.31,96.6,Mañana,Línea 2 · Molienda,True,9.9,Aprobado,8899600,321
L-7967,2026-07-27,2026-07,COM-3GRA,Three Pack GranOLA,Combos,1950,1835,5.85,94.1,Mañana,Línea 1 · Hornos,True,11.5,Aprobado,78905000,238
L-7968,2026-07-28,2026-07,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,496,486,1.86,98.0,Tarde,Línea 3 · Cremas,True,4.3,Aprobado,7970400,246
L-7969,2026-07-28,2026-07,COM-ROMP,Rompecabezas,Combos,1703,1681,1.28,98.7,Mañana,Línea 3 · Cremas,False,,Aprobado,75645000,346
L-7970,2026-07-29,2026-07,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1036,979,5.41,94.5,Tarde,Línea 3 · Cremas,True,8.1,Aprobado,12531200,208
L-7971,2026-07-29,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,764,734,3.81,96.1,Mañana,Línea 2 · Molienda,True,6.3,Aprobado,8661200,243
L-7972,2026-07-29,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1841,1807,1.82,98.2,Tarde,Línea 2 · Molienda,True,6.2,Aprobado,21322600,230
L-7973,2026-07-29,2026-07,COM-MIX,Perfect Mix & Match,Combos,2480,2339,5.68,94.3,Mañana,Línea 3 · Cremas,True,2.1,Aprobado,70403900,196
L-7974,2026-07-29,2026-07,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2251,2191,2.64,97.3,Tarde,Línea 2 · Molienda,True,3.7,Aprobado,35932400,287
L-7975,2026-07-30,2026-07,GRA-VAN,Vanilla Shortbread,GranOLAS,662,637,3.68,96.2,Mañana,Línea 2 · Molienda,True,9.6,Aprobado,8981700,349
L-7976,2026-07-30,2026-07,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1348,1345,0.2,99.8,Mañana,Línea 2 · Molienda,True,7.9,Aprobado,26765500,333
L-7977,2026-07-30,2026-07,HAR-AVE,Harina de Avena,Avena & Harinas,1021,970,4.96,95.0,Tarde,Línea 2 · Molienda,True,4.4,Aprobado,11252000,336
L-7978,2026-07-30,2026-07,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1264,1236,2.16,97.8,Tarde,Línea 3 · Cremas,True,11.9,Aprobado,15326400,186
L-7979,2026-07-31,2026-07,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2006,1835,8.49,91.5,Mañana,Línea 3 · Cremas,True,2.3,Aprobado,21653000,304
L-7980,2026-07-31,2026-07,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1499,1485,0.9,99.1,Mañana,Línea 2 · Molienda,True,9.8,Aprobado,18414000,256
L-7981,2026-07-31,2026-07,GRA-FUD,Fudge Cake,GranOLAS,911,885,2.81,97.1,Tarde,Línea 3 · Cremas,True,10.8,Aprobado,12832500,333
L-7982,2026-07-31,2026-07,ESP-BABY,Baby Spreads,Esparcibles,831,821,1.13,98.8,Tarde,Línea 1 · Hornos,True,7.3,Aprobado,6239600,353
L-7983,2026-07-31,2026-07,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1286,1250,2.74,97.2,Tarde,Línea 1 · Hornos,True,10.6,Aprobado,15500000,234
L-7984,2026-08-03,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,2531,2499,1.26,98.7,Tarde,Línea 2 · Molienda,True,4.9,Aprobado,46481400,194
L-7985,2026-08-03,2026-08,GRA-CHI,Chip Cookie,GranOLAS,1640,1586,3.26,96.7,Tarde,Línea 2 · Molienda,True,4.0,Aprobado,22759100,304
L-7986,2026-08-03,2026-08,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1495,1437,3.84,96.1,Tarde,Línea 3 · Cremas,True,10.7,Aprobado,16956600,312
L-7987,2026-08-03,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,2521,2391,5.14,94.8,Mañana,Línea 1 · Hornos,True,11.7,Aprobado,44472600,345
L-7988,2026-08-04,2026-08,COM-WAF,Mini Wafflera,Combos,964,931,3.35,96.6,Tarde,Línea 1 · Hornos,False,,Aprobado,53998000,332
L-7989,2026-08-04,2026-08,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1162,1127,2.97,97.0,Mañana,Línea 2 · Molienda,True,7.9,Aprobado,14425600,195
L-7990,2026-08-04,2026-08,COM-3GRA,Three Pack GranOLA,Combos,1032,990,4.04,95.9,Tarde,Línea 1 · Hornos,True,11.3,Aprobado,42570000,359
L-7991,2026-08-04,2026-08,ESP-BUT,Golden Butter Cookie,Esparcibles,1431,1371,4.17,95.8,Tarde,Línea 2 · Molienda,True,4.1,Aprobado,34412100,268
L-7992,2026-08-05,2026-08,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1395,1343,3.67,96.3,Tarde,Línea 1 · Hornos,True,4.3,Aprobado,16653200,286
L-7993,2026-08-05,2026-08,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,817,782,4.27,95.7,Tarde,Línea 1 · Hornos,True,2.1,Aprobado,9227600,288
L-7994,2026-08-06,2026-08,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1495,1492,0.2,99.8,Tarde,Línea 3 · Cremas,True,5.2,Aprobado,40880800,239
L-7995,2026-08-06,2026-08,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2482,2294,7.56,92.4,Mañana,Línea 3 · Cremas,True,10.1,Aprobado,45191800,217
L-7996,2026-08-07,2026-08,ESP-BUT,Golden Butter Cookie,Esparcibles,586,575,1.77,98.1,Mañana,Línea 1 · Hornos,True,7.2,Aprobado,14432500,213
L-7997,2026-08-07,2026-08,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1334,1264,5.19,94.8,Tarde,Línea 1 · Hornos,True,8.8,Aprobado,15800000,305
L-7998,2026-08-10,2026-08,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2581,2464,4.51,95.5,Tarde,Línea 1 · Hornos,True,9.4,Aprobado,67513600,356
L-7999,2026-08-10,2026-08,ESP-PB,Peanutty Banana Shake,Esparcibles,1392,1373,1.33,98.6,Mañana,Línea 1 · Hornos,True,10.8,Aprobado,26636200,262
L-8000,2026-08-10,2026-08,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2182,2097,3.89,96.1,Tarde,Línea 3 · Cremas,True,5.4,Aprobado,26002800,305
L-8001,2026-08-10,2026-08,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1856,1777,4.21,95.7,Mañana,Línea 3 · Cremas,True,3.7,Aprobado,20968600,220
L-8002,2026-08-11,2026-08,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,682,645,5.31,94.6,Tarde,Línea 3 · Cremas,True,6.1,Aprobado,10578000,180
L-8003,2026-08-11,2026-08,COM-MIX,Perfect Mix & Match,Combos,2091,2008,3.96,96.0,Tarde,Línea 1 · Hornos,True,4.7,Aprobado,60440800,195
L-8004,2026-08-11,2026-08,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2141,2016,5.83,94.2,Tarde,Línea 3 · Cremas,True,9.8,Aprobado,25804800,288
L-8005,2026-08-11,2026-08,HAR-AVE,Harina de Avena,Avena & Harinas,488,467,4.24,95.7,Mañana,Línea 1 · Hornos,True,0.8,Aprobado,5417200,264
L-8006,2026-08-12,2026-08,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,709,707,0.2,99.7,Mañana,Línea 2 · Molienda,True,0.9,Aprobado,14210700,344
L-8007,2026-08-12,2026-08,HAR-AVE,Harina de Avena,Avena & Harinas,1103,1081,1.97,98.0,Tarde,Línea 1 · Hornos,True,9.1,Aprobado,12539600,363
L-8008,2026-08-12,2026-08,ESP-CIN,Golden Cinnamon Roll,Esparcibles,427,409,4.06,95.8,Mañana,Línea 1 · Hornos,True,6.2,Aprobado,8057300,199
L-8009,2026-08-12,2026-08,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2483,2357,5.05,94.9,Mañana,Línea 3 · Cremas,True,5.2,Aprobado,38183400,296
L-8010,2026-08-12,2026-08,GRA-VAN,Vanilla Shortbread,GranOLAS,739,704,4.68,95.3,Tarde,Línea 1 · Hornos,True,10.2,Aprobado,9926400,323
L-8011,2026-08-13,2026-08,ESP-BABY,Baby Spreads,Esparcibles,2469,2379,3.62,96.4,Tarde,Línea 2 · Molienda,True,8.0,Aprobado,18080400,268
L-8012,2026-08-13,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,1428,1385,3.0,97.0,Tarde,Línea 1 · Hornos,True,6.8,Aprobado,25761000,215
L-8013,2026-08-13,2026-08,ESP-PB,Peanutty Banana Shake,Esparcibles,2093,2067,1.24,98.8,Tarde,Línea 2 · Molienda,True,8.4,Aprobado,40099800,237
L-8014,2026-08-13,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,498,484,2.7,97.2,Tarde,Línea 3 · Cremas,True,4.6,Aprobado,9002400,250
L-8015,2026-08-14,2026-08,HAR-ALM,Harina de Almendra,Avena & Harinas,1392,1345,3.31,96.6,Tarde,Línea 3 · Cremas,True,10.3,Aprobado,20713000,336
L-8016,2026-08-14,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,1198,1176,1.83,98.2,Mañana,Línea 3 · Cremas,True,10.6,Aprobado,21873600,180
L-8017,2026-08-17,2026-08,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1899,1839,3.14,96.8,Mañana,Línea 3 · Cremas,True,7.5,Aprobado,29791800,188
L-8018,2026-08-17,2026-08,COM-DECK,Deck de Cartas,Combos,1758,1714,2.5,97.5,Mañana,Línea 3 · Cremas,False,,Aprobado,75416000,322
L-8019,2026-08-17,2026-08,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1112,1083,2.6,97.4,Tarde,Línea 1 · Hornos,True,7.3,Aprobado,21335100,279
L-8020,2026-08-17,2026-08,ESP-PB,Peanutty Banana Shake,Esparcibles,2202,2133,3.11,96.9,Tarde,Línea 2 · Molienda,True,6.4,Aprobado,41380200,289
L-8021,2026-08-18,2026-08,GRA-FUD,Fudge Cake,GranOLAS,457,448,1.76,98.0,Tarde,Línea 2 · Molienda,True,6.5,Aprobado,6496000,336
L-8022,2026-08-18,2026-08,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1087,1022,5.97,94.0,Tarde,Línea 3 · Cremas,True,11.6,Aprobado,16760800,330
L-8023,2026-08-18,2026-08,ESP-PB,Peanutty Banana Shake,Esparcibles,1116,1050,5.89,94.1,Mañana,Línea 3 · Cremas,True,6.6,Aprobado,20370000,357
L-8024,2026-08-19,2026-08,COM-WAF,Mini Wafflera,Combos,2050,1988,3.0,97.0,Tarde,Línea 1 · Hornos,False,,Aprobado,115304000,280
L-8025,2026-08-19,2026-08,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1009,1006,0.2,99.7,Mañana,Línea 3 · Cremas,True,0.2,Aprobado,20220600,355
L-8026,2026-08-19,2026-08,GRA-VAN,Vanilla Shortbread,GranOLAS,929,887,4.45,95.5,Tarde,Línea 3 · Cremas,True,9.8,Aprobado,12506700,196
L-8027,2026-08-19,2026-08,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,522,515,1.2,98.7,Tarde,Línea 2 · Molienda,True,0.1,Aprobado,8343000,314
L-8028,2026-08-19,2026-08,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2533,2463,2.73,97.2,Mañana,Línea 1 · Hornos,True,3.6,Aprobado,39900600,271
L-8029,2026-08-20,2026-08,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,770,741,3.73,96.2,Tarde,Línea 1 · Hornos,True,9.5,Aprobado,20303400,207
L-8030,2026-08-20,2026-08,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,585,578,1.04,98.8,Tarde,Línea 1 · Hornos,True,5.4,Aprobado,9363600,191
L-8031,2026-08-20,2026-08,COM-WAF,Mini Wafflera,Combos,1785,1685,5.59,94.4,Tarde,Línea 2 · Molienda,False,,Aprobado,97730000,212
L-8032,2026-08-20,2026-08,GRA-VAN,Vanilla Shortbread,GranOLAS,627,606,3.2,96.7,Tarde,Línea 1 · Hornos,True,11.4,Aprobado,8544600,348
L-8033,2026-08-20,2026-08,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,899,882,1.79,98.1,Mañana,Línea 3 · Cremas,True,7.3,Aprobado,14288400,282
L-8034,2026-08-21,2026-08,ESP-BABY,Baby Spreads,Esparcibles,557,543,2.4,97.5,Tarde,Línea 1 · Hornos,True,6.4,Aprobado,4126800,278
L-8035,2026-08-21,2026-08,COM-ROMP,Rompecabezas,Combos,2372,2348,0.99,99.0,Tarde,Línea 1 · Hornos,False,,Aprobado,105660000,233
L-8036,2026-08-21,2026-08,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1251,1224,2.1,97.8,Tarde,Línea 3 · Cremas,True,5.6,Aprobado,20073600,233
L-8037,2026-08-24,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,413,395,4.32,95.6,Tarde,Línea 1 · Hornos,True,0.7,Aprobado,7347000,302
L-8038,2026-08-24,2026-08,GRA-PIS,Pistachio Cookie,GranOLAS,1636,1625,0.62,99.3,Mañana,Línea 1 · Hornos,True,7.6,Aprobado,30225000,252
L-8039,2026-08-25,2026-08,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1795,1700,5.27,94.7,Mañana,Línea 3 · Cremas,True,1.5,Aprobado,21250000,302
L-8040,2026-08-25,2026-08,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1040,986,5.15,94.8,Mañana,Línea 3 · Cremas,True,8.6,Aprobado,12325000,349
L-8041,2026-08-25,2026-08,GRA-CHI,Chip Cookie,GranOLAS,745,716,3.88,96.1,Mañana,Línea 3 · Cremas,True,1.8,Aprobado,10274600,224
L-8042,2026-08-26,2026-08,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1145,1142,0.2,99.7,Tarde,Línea 3 · Cremas,True,1.8,Aprobado,14160800,202
L-8043,2026-08-26,2026-08,COM-WAF,Mini Wafflera,Combos,2460,2455,0.2,99.8,Tarde,Línea 1 · Hornos,False,,Aprobado,142390000,345
