envio_id,pedido_id,fecha_pedido,fecha_entrega_prometida,fecha_entrega_real,dias_transito,pais_destino,ciudad_destino,transportadora,estado,entregado_a_tiempo,costo_envio_cop,valor_pedido_cop
ENV-106948,PED-106948,2025-12-07,2025-12-10,2025-12-10,3,Colombia,Barranquilla,Coordinadora,Entregado,True,9795,96772
ENV-106949,PED-106949,2025-12-07,2025-12-13,2025-12-13,6,Estados Unidos,Miami,USPS,Entregado,True,40222,97180
ENV-106950,PED-106950,2025-12-07,2025-12-11,2025-12-11,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,26225,83380
ENV-106951,PED-106951,2025-12-07,2025-12-11,2025-12-11,4,Costa Rica,Cartago,EPS Cargo,Entregado,True,31087,37950
ENV-106952,PED-106952,2025-12-07,2025-12-10,2025-12-10,3,Colombia,Barranquilla,Servientrega,Entregado,True,14359,239800
ENV-106953,PED-106953,2025-12-07,2025-12-15,2025-12-15,8,Estados Unidos,Houston,FedEx,Entregado,True,42310,63500
ENV-106954,PED-106954,2025-12-07,2025-12-10,2025-12-10,3,Colombia,Pereira,Servientrega,Entregado,True,14744,62700
ENV-106955,PED-106955,2025-12-07,2025-12-10,2025-12-10,3,Colombia,Medellín,TCC,Entregado,True,13971,134850
ENV-106956,PED-106956,2025-12-07,2025-12-11,2025-12-11,4,Colombia,Barranquilla,TCC,Entregado,True,14534,145770
ENV-106957,PED-106957,2025-12-07,2025-12-09,2025-12-09,2,Colombia,Cali,Servientrega,Entregado,True,13137,134850
ENV-106958,PED-106958,2025-12-07,2025-12-13,2025-12-13,6,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,26522,48590
ENV-106959,PED-106959,2025-12-07,2025-12-12,2025-12-12,5,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,19773,269700
ENV-106960,PED-106960,2025-12-07,2025-12-11,2025-12-11,4,Colombia,Pereira,Coordinadora,Entregado,True,15283,89900
ENV-106961,PED-106961,2025-12-07,2025-12-09,2025-12-09,2,Colombia,Medellín,TCC,Entregado,True,14041,69300
ENV-106962,PED-106962,2025-12-07,2025-12-13,2025-12-13,6,Costa Rica,San José,EPS Cargo,Entregado,True,29747,80910
ENV-106963,PED-106963,2025-12-07,2025-12-11,2025-12-11,4,Colombia,Medellín,TCC,Entregado,True,10018,119800
ENV-106964,PED-106964,2025-12-07,2025-12-10,2025-12-10,3,Colombia,Cali,Servientrega,Entregado,True,15410,180975
ENV-106965,PED-106965,2025-12-07,2025-12-11,2025-12-13,6,Costa Rica,Heredia,EPS Cargo,Entregado,False,25602,41690
ENV-106966,PED-106966,2025-12-07,2025-12-11,2025-12-11,4,Colombia,Bucaramanga,TCC,Entregado,True,14583,41690
ENV-106967,PED-106967,2025-12-07,2025-12-09,2025-12-09,2,Colombia,Medellín,Servientrega,Entregado,True,15852,97180
ENV-106968,PED-106968,2025-12-07,2025-12-10,2025-12-10,3,Colombia,Pereira,Servientrega,Entregado,True,14544,46160
ENV-106969,PED-106969,2025-12-07,2025-12-11,2025-12-11,4,Colombia,Medellín,Coordinadora,Entregado,True,10044,45000
ENV-106970,PED-106970,2025-12-07,2025-12-15,2025-12-15,8,Estados Unidos,Miami,USPS,Entregado,True,30129,139900
ENV-106971,PED-106971,2025-12-07,2025-12-11,2025-12-11,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,26883,341715
ENV-106972,PED-106972,2025-12-07,2025-12-11,2025-12-11,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,18196,113850
ENV-106973,PED-106973,2025-12-07,2025-12-09,2025-12-11,4,Colombia,Pereira,Servientrega,Entregado,False,13164,119900
ENV-106974,PED-106974,2025-12-07,2025-12-09,2025-12-12,5,Colombia,Cali,Servientrega,Entregado,False,9912,97180
ENV-106975,PED-106975,2025-12-07,2025-12-11,2025-12-11,4,Costa Rica,San José,EPS Cargo,Entregado,True,24265,92321
ENV-106976,PED-106976,2025-12-07,2025-12-09,2025-12-11,4,Colombia,Cali,Coordinadora,Entregado,False,12082,114300
ENV-106977,PED-106977,2025-12-08,2025-12-13,2025-12-13,5,Costa Rica,San José,Correos de Costa Rica,Entregado,True,31612,269700
ENV-106978,PED-106978,2025-12-08,2025-12-13,2025-12-13,5,Costa Rica,Heredia,EPS Cargo,Entregado,True,19994,55913
ENV-106979,PED-106979,2025-12-08,2025-12-10,2025-12-10,2,Colombia,Barranquilla,TCC,Entregado,True,14410,32890
ENV-106980,PED-106980,2025-12-08,2025-12-12,2025-12-12,4,Colombia,Bogotá,Coordinadora,Entregado,True,12674,45000
ENV-106981,PED-106981,2025-12-08,2025-12-11,2025-12-11,3,Colombia,Pereira,TCC,Entregado,True,14525,145770
ENV-106982,PED-106982,2025-12-08,2025-12-10,2025-12-10,2,Colombia,Medellín,Servientrega,Entregado,True,10762,94050
ENV-106983,PED-106983,2025-12-08,2025-12-15,2025-12-15,7,Estados Unidos,Miami,FedEx,Entregado,True,42229,46160
ENV-106984,PED-106984,2025-12-08,2025-12-11,2025-12-11,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,12016,120650
ENV-106985,PED-106985,2025-12-08,2025-12-12,2025-12-12,4,Colombia,Pereira,TCC,Entregado,True,9268,75900
ENV-106986,PED-106986,2025-12-08,2025-12-11,2025-12-11,3,Colombia,Cali,Servientrega,Entregado,True,13396,239800
ENV-106987,PED-106987,2025-12-08,2025-12-16,2025-12-16,8,Estados Unidos,Doral,FedEx,Entregado,True,38093,75900
ENV-106988,PED-106988,2025-12-08,2025-12-16,2025-12-20,12,Estados Unidos,Orlando,USPS,Entregado,False,35334,123904
ENV-106989,PED-106989,2025-12-08,2025-12-14,2025-12-16,8,Estados Unidos,Houston,FedEx,Entregado,False,36234,97180
ENV-106990,PED-106990,2025-12-08,2025-12-12,2025-12-12,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,9582,37950
ENV-106991,PED-106991,2025-12-08,2025-12-12,2025-12-12,4,Colombia,Cali,Coordinadora,Entregado,True,13729,145770
ENV-106992,PED-106992,2025-12-08,2025-12-11,2025-12-11,3,Colombia,Cali,Servientrega,Entregado,True,9421,112563
ENV-106993,PED-106993,2025-12-08,2025-12-12,2025-12-12,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,28364,113850
ENV-106994,PED-106994,2025-12-08,2025-12-14,2025-12-14,6,Estados Unidos,Houston,USPS,Entregado,True,45778,69300
ENV-106995,PED-106995,2025-12-08,2025-12-14,2025-12-14,6,Estados Unidos,Doral,USPS,Entregado,True,37808,37950
ENV-106996,PED-106996,2025-12-08,2025-12-12,2025-12-12,4,Colombia,Bucaramanga,Servientrega,Entregado,True,9434,69300
ENV-106997,PED-106997,2025-12-08,2025-12-15,2025-12-15,7,Estados Unidos,Houston,USPS,Entregado,True,38442,179800
ENV-106998,PED-106998,2025-12-08,2025-12-14,2025-12-17,9,Estados Unidos,Doral,USPS,Entregado,False,32098,108158
ENV-106999,PED-106999,2025-12-08,2025-12-16,2025-12-16,8,Estados Unidos,Miami,USPS,Entregado,True,39227,28215
ENV-107000,PED-107000,2025-12-08,2025-12-11,2025-12-11,3,Colombia,Pereira,Servientrega,Entregado,True,11217,359700
ENV-107001,PED-107001,2025-12-08,2025-12-10,2025-12-15,7,Colombia,Pereira,TCC,Entregado,False,10256,179700
ENV-107002,PED-107002,2025-12-08,2025-12-12,2025-12-12,4,Costa Rica,San José,EPS Cargo,Entregado,True,24033,34650
ENV-107003,PED-107003,2025-12-08,2025-12-11,2025-12-11,3,Colombia,Bucaramanga,TCC,Entregado,True,10224,101830
ENV-107004,PED-107004,2025-12-08,2025-12-12,2025-12-12,4,Colombia,Cali,Coordinadora,Entregado,True,10177,44950
ENV-107005,PED-107005,2025-12-08,2025-12-12,2025-12-12,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,25871,94050
ENV-107006,PED-107006,2025-12-08,2025-12-10,2025-12-12,4,Colombia,Barranquilla,TCC,Entregado,False,15757,41690
ENV-107007,PED-107007,2025-12-09,2025-12-11,2025-12-11,2,Colombia,Bucaramanga,TCC,Entregado,True,10206,32890
ENV-107008,PED-107008,2025-12-09,2025-12-11,2025-12-11,2,Colombia,Pereira,Coordinadora,Entregado,True,11681,145770
ENV-107009,PED-107009,2025-12-09,2025-12-16,2025-12-16,7,Estados Unidos,Orlando,USPS,Entregado,True,41272,97180
ENV-107010,PED-107010,2025-12-09,2025-12-15,2025-12-15,6,Estados Unidos,Houston,USPS,Entregado,True,45693,97180
ENV-107011,PED-107011,2025-12-09,2025-12-14,2025-12-14,5,Costa Rica,San José,Correos de Costa Rica,Entregado,True,30318,63500
ENV-107012,PED-107012,2025-12-09,2025-12-12,2025-12-12,3,Colombia,Pereira,Servientrega,Entregado,True,11495,113850
ENV-107013,PED-107013,2025-12-09,2025-12-11,2025-12-11,2,Colombia,Bogotá,TCC,Entregado,True,12478,125070
ENV-107014,PED-107014,2025-12-09,2025-12-11,2025-12-11,2,Colombia,Pereira,Coordinadora,Entregado,True,9170,63500
ENV-107015,PED-107015,2025-12-09,2025-12-13,2025-12-13,4,Costa Rica,San José,EPS Cargo,Entregado,True,20515,75900
ENV-107016,PED-107016,2025-12-09,2025-12-13,2025-12-13,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,19601,125070
ENV-107017,PED-107017,2025-12-09,2025-12-13,2025-12-13,4,Colombia,Cali,TCC,Entregado,True,14161,227810
ENV-107018,PED-107018,2025-12-09,2025-12-12,2025-12-12,3,Colombia,Medellín,Servientrega,Entregado,True,14284,119900
ENV-107019,PED-107019,2025-12-09,2025-12-14,2025-12-14,5,Costa Rica,Cartago,EPS Cargo,Entregado,True,30855,145770
ENV-107020,PED-107020,2025-12-09,2025-12-17,2025-12-17,8,Estados Unidos,Doral,FedEx,Entregado,True,34100,125070
ENV-107021,PED-107021,2025-12-09,2025-12-14,2025-12-14,5,Costa Rica,San José,EPS Cargo,Entregado,True,28270,97180
ENV-107022,PED-107022,2025-12-09,2025-12-13,2025-12-13,4,Colombia,Pereira,TCC,Entregado,True,10297,125070
ENV-107023,PED-107023,2025-12-09,2025-12-17,2025-12-17,8,Estados Unidos,Miami,USPS,Entregado,True,46565,179700
ENV-107024,PED-107024,2025-12-09,2025-12-13,2025-12-13,4,Colombia,Barranquilla,Servientrega,Entregado,True,15768,94050
ENV-107025,PED-107025,2025-12-09,2025-12-12,2025-12-12,3,Colombia,Bogotá,Coordinadora,Entregado,True,11595,44950
ENV-107026,PED-107026,2025-12-09,2025-12-13,2025-12-13,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,20241,31350
ENV-107027,PED-107027,2025-12-09,2025-12-15,2025-12-15,6,Costa Rica,Cartago,EPS Cargo,Entregado,True,31024,72105
ENV-107028,PED-107028,2025-12-09,2025-12-11,2025-12-11,2,Colombia,Pereira,Servientrega,Entregado,True,11212,119800
ENV-107029,PED-107029,2025-12-09,2025-12-11,2025-12-11,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,15506,82603
ENV-107030,PED-107030,2025-12-09,2025-12-12,2025-12-12,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,11215,41690
ENV-107031,PED-107031,2025-12-09,2025-12-13,2025-12-13,4,Colombia,Pereira,Coordinadora,Entregado,True,9302,179700
ENV-107032,PED-107032,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Medellín,Servientrega,Entregado,True,13629,32890
ENV-107033,PED-107033,2025-12-10,2025-12-15,2025-12-15,5,Costa Rica,Alajuela,EPS Cargo,Entregado,True,30966,108158
ENV-107034,PED-107034,2025-12-10,2025-12-13,2025-12-13,3,Colombia,Medellín,Servientrega,Entregado,True,11370,31246
ENV-107035,PED-107035,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Medellín,TCC,Entregado,True,12996,27956
ENV-107036,PED-107036,2025-12-10,2025-12-14,2025-12-14,4,Costa Rica,San José,Correos de Costa Rica,Entregado,True,31428,37950
ENV-107037,PED-107037,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Medellín,Servientrega,Entregado,True,13746,72105
ENV-107038,PED-107038,2025-12-10,2025-12-13,2025-12-13,3,Colombia,Bucaramanga,TCC,Entregado,True,10764,94050
ENV-107039,PED-107039,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Medellín,Servientrega,Entregado,True,14673,94050
ENV-107040,PED-107040,2025-12-10,2025-12-14,2025-12-14,4,Colombia,Barranquilla,Servientrega,Entregado,True,9837,29601
ENV-107041,PED-107041,2025-12-10,2025-12-13,2025-12-13,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,12252,41302
ENV-107042,PED-107042,2025-12-10,2025-12-14,2025-12-14,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,27476,139900
ENV-107043,PED-107043,2025-12-10,2025-12-18,2025-12-18,8,Estados Unidos,Houston,FedEx,Entregado,True,42970,269700
ENV-107044,PED-107044,2025-12-10,2025-12-14,2025-12-14,4,Colombia,Cali,Coordinadora,Entregado,True,13706,125070
ENV-107045,PED-107045,2025-12-10,2025-12-13,2025-12-15,5,Colombia,Barranquilla,Servientrega,Entregado,False,13078,41690
ENV-107046,PED-107046,2025-12-10,2025-12-15,2025-12-15,5,Costa Rica,Alajuela,EPS Cargo,Entregado,True,26905,119900
ENV-107047,PED-107047,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Bogotá,TCC,Entregado,True,14625,34155
ENV-107048,PED-107048,2025-12-10,2025-12-17,2025-12-20,10,Estados Unidos,Houston,USPS,Entregado,False,35528,113850
ENV-107049,PED-107049,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Medellín,Servientrega,Entregado,True,15778,134850
ENV-107050,PED-107050,2025-12-10,2025-12-13,2025-12-13,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,13258,145770
ENV-107051,PED-107051,2025-12-10,2025-12-12,2025-12-12,2,Colombia,Medellín,Coordinadora,Entregado,True,11155,75900
ENV-107052,PED-107052,2025-12-11,2025-12-14,2025-12-14,3,Colombia,Barranquilla,Servientrega,Entregado,True,15722,28215
ENV-107053,PED-107053,2025-12-11,2025-12-19,2025-12-19,8,Estados Unidos,Orlando,USPS,Entregado,True,31180,32890
ENV-107054,PED-107054,2025-12-11,2025-12-16,2025-12-16,5,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,27216,138482
ENV-107055,PED-107055,2025-12-11,2025-12-14,2025-12-14,3,Colombia,Bucaramanga,TCC,Entregado,True,12081,145770
ENV-107056,PED-107056,2025-12-11,2025-12-14,2025-12-14,3,Colombia,Cali,TCC,Entregado,True,10041,62700
ENV-107057,PED-107057,2025-12-11,2025-12-19,2025-12-19,8,Estados Unidos,Miami,USPS,Entregado,True,43290,145770
ENV-107058,PED-107058,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Pereira,Servientrega,Entregado,True,13366,44950
ENV-107059,PED-107059,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,15797,84645
ENV-107060,PED-107060,2025-12-11,2025-12-13,2025-12-13,2,Colombia,Pereira,Coordinadora,Entregado,True,15031,125070
ENV-107061,PED-107061,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Medellín,Servientrega,Entregado,True,10449,125070
ENV-107062,PED-107062,2025-12-11,2025-12-14,2025-12-14,3,Colombia,Barranquilla,Coordinadora,Entregado,True,9104,65835
ENV-107063,PED-107063,2025-12-11,2025-12-14,2025-12-14,3,Colombia,Cali,Coordinadora,Entregado,True,9933,92321
ENV-107064,PED-107064,2025-12-11,2025-12-14,2025-12-14,3,Colombia,Pereira,Servientrega,Entregado,True,10586,279800
ENV-107065,PED-107065,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Pereira,Coordinadora,Entregado,True,9822,48590
ENV-107066,PED-107066,2025-12-11,2025-12-16,2025-12-16,5,Costa Rica,Alajuela,EPS Cargo,Entregado,True,30600,179700
ENV-107067,PED-107067,2025-12-11,2025-12-19,2025-12-19,8,Estados Unidos,Doral,FedEx,Entregado,True,43327,84000
ENV-107068,PED-107068,2025-12-11,2025-12-13,2025-12-13,2,Colombia,Bogotá,Coordinadora,Entregado,True,9156,37950
ENV-107069,PED-107069,2025-12-11,2025-12-18,2025-12-18,7,Estados Unidos,Miami,FedEx,Entregado,True,31056,84000
ENV-107070,PED-107070,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Cali,Servientrega,Entregado,True,13070,97180
ENV-107071,PED-107071,2025-12-11,2025-12-16,2025-12-16,5,Costa Rica,San José,EPS Cargo,Entregado,True,24902,97180
ENV-107072,PED-107072,2025-12-11,2025-12-13,2025-12-13,2,Colombia,Barranquilla,TCC,Entregado,True,12045,46160
ENV-107073,PED-107073,2025-12-11,2025-12-17,2025-12-17,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,28871,83380
ENV-107074,PED-107074,2025-12-11,2025-12-13,2025-12-13,2,Colombia,Bogotá,TCC,Entregado,True,11755,139900
ENV-107075,PED-107075,2025-12-11,2025-12-15,2025-12-15,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,19028,118816
ENV-107076,PED-107076,2025-12-11,2025-12-15,2025-12-15,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,20817,89900
ENV-107077,PED-107077,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Medellín,Servientrega,Entregado,True,9995,83380
ENV-107078,PED-107078,2025-12-11,2025-12-17,2025-12-22,11,Costa Rica,San José,EPS Cargo,Entregado,False,26008,127000
ENV-107079,PED-107079,2025-12-11,2025-12-13,2025-12-13,2,Colombia,Barranquilla,TCC,Entregado,True,13642,269700
ENV-107080,PED-107080,2025-12-11,2025-12-15,2025-12-15,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,20289,83380
ENV-107081,PED-107081,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Medellín,Coordinadora,Entregado,True,13394,102465
ENV-107082,PED-107082,2025-12-11,2025-12-17,2025-12-17,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,26243,84000
ENV-107083,PED-107083,2025-12-11,2025-12-16,2025-12-21,10,Costa Rica,Heredia,Correos de Costa Rica,Entregado,False,21651,145770
ENV-107084,PED-107084,2025-12-11,2025-12-15,2025-12-16,5,Costa Rica,Alajuela,EPS Cargo,Entregado,False,23216,62700
ENV-107085,PED-107085,2025-12-11,2025-12-15,2025-12-15,4,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,29973,108158
ENV-107086,PED-107086,2025-12-11,2025-12-15,2025-12-15,4,Colombia,Medellín,TCC,Entregado,True,10974,134850
ENV-107087,PED-107087,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Cali,TCC,Entregado,True,12991,60325
ENV-107088,PED-107088,2025-12-12,2025-12-19,2025-12-19,7,Estados Unidos,Orlando,USPS,Entregado,True,38544,103950
ENV-107089,PED-107089,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Barranquilla,Coordinadora,Entregado,True,10892,127000
ENV-107090,PED-107090,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bogotá,Coordinadora,Entregado,True,13551,81000
ENV-107091,PED-107091,2025-12-12,2025-12-18,2025-12-18,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,27883,125070
ENV-107092,PED-107092,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Barranquilla,Servientrega,Entregado,True,15553,41690
ENV-107093,PED-107093,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Medellín,Coordinadora,Entregado,True,9077,68310
ENV-107094,PED-107094,2025-12-12,2025-12-18,2025-12-19,7,Estados Unidos,Orlando,FedEx,Entregado,False,28330,92321
ENV-107095,PED-107095,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bogotá,TCC,Entregado,True,13979,170810
ENV-107096,PED-107096,2025-12-12,2025-12-17,2025-12-17,5,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,21794,48590
ENV-107097,PED-107097,2025-12-12,2025-12-14,2025-12-14,2,Colombia,Bucaramanga,Servientrega,Entregado,True,14069,107910
ENV-107098,PED-107098,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Cali,Coordinadora,Entregado,True,13653,118816
ENV-107099,PED-107099,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bogotá,TCC,Entregado,True,13381,113850
ENV-107100,PED-107100,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Cali,Coordinadora,Entregado,True,15585,83380
ENV-107101,PED-107101,2025-12-12,2025-12-16,2025-12-16,4,Costa Rica,San José,Correos de Costa Rica,Entregado,True,26641,62700
ENV-107102,PED-107102,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Medellín,Servientrega,Entregado,True,15166,45000
ENV-107103,PED-107103,2025-12-12,2025-12-18,2025-12-18,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,23527,75900
ENV-107104,PED-107104,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,9994,44950
ENV-107105,PED-107105,2025-12-12,2025-12-18,2025-12-18,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,20536,69300
ENV-107106,PED-107106,2025-12-12,2025-12-14,2025-12-14,2,Colombia,Bogotá,TCC,Entregado,True,14075,55913
ENV-107107,PED-107107,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Pereira,Servientrega,Entregado,True,14810,41690
ENV-107108,PED-107108,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Cali,Coordinadora,Entregado,True,9785,134850
ENV-107109,PED-107109,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Medellín,Coordinadora,Entregado,True,9502,119800
ENV-107110,PED-107110,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bogotá,Servientrega,Entregado,True,10963,94050
ENV-107111,PED-107111,2025-12-12,2025-12-18,2025-12-18,6,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,21715,83380
ENV-107112,PED-107112,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Medellín,Servientrega,Entregado,True,10642,48590
ENV-107113,PED-107113,2025-12-12,2025-12-17,2025-12-17,5,Costa Rica,Alajuela,EPS Cargo,Entregado,True,28599,97180
ENV-107114,PED-107114,2025-12-12,2025-12-18,2025-12-18,6,Estados Unidos,Houston,USPS,Entregado,True,43758,419700
ENV-107115,PED-107115,2025-12-12,2025-12-18,2025-12-18,6,Estados Unidos,Houston,FedEx,Entregado,True,28146,98670
ENV-107116,PED-107116,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bucaramanga,TCC,Entregado,True,9151,48590
ENV-107117,PED-107117,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,11678,179800
ENV-107118,PED-107118,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bogotá,TCC,Entregado,True,14752,63500
ENV-107119,PED-107119,2025-12-12,2025-12-15,2025-12-15,3,Colombia,Bogotá,Servientrega,Entregado,True,11570,97180
ENV-107120,PED-107120,2025-12-12,2025-12-18,2025-12-18,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,29885,113850
ENV-107121,PED-107121,2025-12-12,2025-12-16,2025-12-16,4,Colombia,Bucaramanga,TCC,Entregado,True,11279,37950
ENV-107122,PED-107122,2025-12-13,2025-12-15,2025-12-15,2,Colombia,Pereira,Servientrega,Entregado,True,11761,75900
ENV-107123,PED-107123,2025-12-13,2025-12-19,2025-12-19,6,Costa Rica,Cartago,EPS Cargo,Entregado,True,24426,56000
ENV-107124,PED-107124,2025-12-13,2025-12-17,2025-12-17,4,Colombia,Barranquilla,Servientrega,Entregado,True,11534,38250
ENV-107125,PED-107125,2025-12-13,2025-12-16,2025-12-16,3,Colombia,Barranquilla,Servientrega,Entregado,True,9832,28215
ENV-107126,PED-107126,2025-12-13,2025-12-16,2025-12-16,3,Colombia,Medellín,Coordinadora,Entregado,True,13663,82603
ENV-107127,PED-107127,2025-12-13,2025-12-17,2025-12-17,4,Colombia,Barranquilla,Coordinadora,Entregado,True,13698,113850
ENV-107128,PED-107128,2025-12-13,2025-12-17,2025-12-19,6,Costa Rica,Heredia,EPS Cargo,Entregado,False,28321,97180
ENV-107129,PED-107129,2025-12-13,2025-12-17,2025-12-17,4,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,22931,41690
ENV-107130,PED-107130,2025-12-13,2025-12-20,2025-12-20,7,Estados Unidos,Miami,FedEx,Entregado,True,46942,41690
ENV-107131,PED-107131,2025-12-13,2025-12-17,2025-12-17,4,Colombia,Bogotá,Servientrega,Entregado,True,14958,134850
ENV-107132,PED-107132,2025-12-13,2025-12-19,2025-12-19,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,18129,119800
ENV-107133,PED-107133,2025-12-13,2025-12-17,2025-12-17,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,19900,59900
